اغيد سترة اطفال.	أريد جاكيت للأطفال .
اريد سترة مال أطفال.	أريد جاكيت للأطفال .
اوكي. اتكلف خميسي وثمانين سنت للبريد الاعتيادي وثلاث دولارات بالضبط اضافية للتوصيل الخاص.	حسنا . إنها تتكلف خمسة وثمانون دولارا في البريد العادي وثلاثة دولارات في التوصيل الخاص .
راح اشوف صعوبة ويه الكمارك؟	هل لديك أحذية حريمي عند أصابع القدم ؟
هل غاح اواجه اي صعوبات مع الجمارك؟	هل لديك أحذية حريمي عند أصابع القدم ؟
هل راح اواجه صعوبات ويه الكمارك؟	هل لديك أحذية حريمي عند أصابع القدم ؟
عندك احذية رسمية عريضة من منطقة الأصابع؟	هل ستواجهني أية صعوبات في الجمارك ؟
عندك احذية رسمية ببوز عريض؟	هل ستواجهني أية صعوبات في الجمارك ؟
لا. انا اقترح غرفة مزدوجة لاستخدام واحد افضل؟ عدنا وحدة.	لا ، هل لي أن أقترح أخذ غرفة ذات سريرين للاستخدام الفردي ؟ فنحن لدينا واحدة .
لا، ممكن اقترح عليكم غرفة مزدوجة لاستخدام ويحد امبدالو؟ عدنه ويحدة منها.	لا ، هل لي أن أقترح أخذ غرفة ذات سريرين للاستخدام الفردي ؟ فنحن لدينا واحدة .
لا. ممكن اقترح غرفة بسريرين لشخص كشي بديل؟ عدنا وحده.	لا ، هل لي أن أقترح أخذ غرفة ذات سريرين للاستخدام الفردي ؟ فنحن لدينا واحدة .
اريد كيرلي ضيق، بلا زحمة.	أريد تمويج متقارب لشعري ، من فضلك .
اغيد كيرلي قوي، رجاءا.	أريد تمويج متقارب لشعري ، من فضلك .
اريد كيرلي قوي، رجاءً.	أريد تمويج متقارب لشعري ، من فضلك .
هي تريد بيرة.	هي تريد بيرة .
هيه تغيد بيره.	هي تريد بيرة .
تريد بيره.	هي تريد بيرة .
صباح الخير. شلونك؟	صباح الخير . كيف حالك .
اسف راح احتاج اشوف هوية.	أسف أنني بحاجة إلى أن أطلع على أي مستند لتحديد الهوية .
اسف انو لازم اشوف شوية اوراق اثبات شخصية.	أسف أنني بحاجة إلى أن أطلع على أي مستند لتحديد الهوية .
اسف احتاج اشوف أي هويه تعريفية.	أسف أنني بحاجة إلى أن أطلع على أي مستند لتحديد الهوية .
اي نوع من الصوص؟	أي نوع من الملابس ؟
شنو نوع الصوص؟	أي نوع من الملابس ؟
هذا شوية بيغد. تطيق تحمينو؟	هذا بارد إلى حد ما . هل يمكن أن تقوم بتسخينه ؟
هذا بارد شويه، ممكن تحميه؟	هذا بارد إلى حد ما . هل يمكن أن تقوم بتسخينه ؟
انا زين. بس تكدر تخابر صديقي؟	أنا بحالة جدية ، لكن هل تمانع في الاتصال بصديق ؟
أني زين. بس ممكن تنادي صديقي؟	أنا بحالة جدية ، لكن هل تمانع في الاتصال بصديق ؟
منو احسن صديق عندك؟	من هو أفضل صديق لك ؟
منو صديقك المفضل؟	من هو أفضل صديق لك ؟
منو افضل صديق عندك؟	من هو أفضل صديق لك ؟
يوم الصحة والرياضة العاشر من تشرين الأول عطلة وطنية حتى تتحسن صحة الناس.	يوم الصحة الرياضية هو يوم العاشر من أكتوبر وهو إجازة قومية الغرض منها تحسين صحة المواطنين .
يوم الصحة والرياضة تسعه تشرين الاول هو عطلة وطنيي هدفا تعزز الصحة مال الشعب.	يوم الصحة الرياضية هو يوم العاشر من أكتوبر وهو إجازة قومية الغرض منها تحسين صحة المواطنين .
يوم الصحة والرياضة المصادف عشرة تشرين الأول هوه عيد وطني يهدف الى تعزيز صحة الناس.	يوم الصحة الرياضية هو يوم العاشر من أكتوبر وهو إجازة قومية الغرض منها تحسين صحة المواطنين .
تريدني أجيك جوه البنيد مالت السيارة؟	هل تريد أن افحص موتور السيارة ؟
تكدر اتساعدني حتى الكى جنطتي؟	هل لك أن تساعدني في الوصول إلى حقيبتي ؟
تقدر تساعدني القي جنطة السفر مالتي؟	هل لك أن تساعدني في الوصول إلى حقيبتي ؟
ممكن تساعدني ادور على الجنطة مالتي؟	هل لك أن تساعدني في الوصول إلى حقيبتي ؟
تكدر تسوي ترتيبات مقدماً؟	هل ستقوم بعمل الترتيبات مقدماً ؟
هل غاح تعمل ترتيبات مسبقا؟	هل ستقوم بعمل الترتيبات مقدماً ؟
راح تسوي ترتيبات بشكل مسبق؟	هل ستقوم بعمل الترتيبات مقدماً ؟
حصلت على مساعدة، اشكرك.	تقدم إلىّ المساعدة ، شكراً لك .
حصلت على مساعده. شكراً.	تقدم إلىّ المساعدة ، شكراً لك .
لمن تصل هنوك، اسال ويحد اللاخ، رجاءا.	عندما تصل هناك أسأل شخص آخر ، من فضلك .
لمن توصل لهنالك، اسألك شخص آخر، رجاءً.	عندما تصل هناك أسأل شخص آخر ، من فضلك .
اريد ملحق أربعة وعشرين، بلا زحمة.	أريد الامتداد أربع وعشرون ، من فضلك .
اغيد تمديد اربع وعشين، رجاءا.	أريد الامتداد أربع وعشرون ، من فضلك .
اريد قسم أربعة وعشرين، رجاءً.	أريد الامتداد أربع وعشرون ، من فضلك .
هاي دولارين. اخذ الباقي.	تفضل هذان دولاران . احتفظ بالباقي .
هاي دولارين، احتفض بالباقي.	تفضل هذان دولاران . احتفظ بالباقي .
هاي دولارين. احتفظ بالباقي.	تفضل هذان دولاران . احتفظ بالباقي .
واحد همبركر و واحد جيزبركر، بلا زحمة.	واحد هامبرجر وواحد شيز برجر ، من فضلك .
ويحد همبركر ويحد همبركر بالجبن، رجاءا.	واحد هامبرجر وواحد شيز برجر ، من فضلك .
واحد همبركر وواحد تشيزبيرغر، رجاءً.	واحد هامبرجر وواحد شيز برجر ، من فضلك .
شكد تاخذ للعملية؟	كم تتقاضى لتطبيع صور الفيلم ؟
اشقد تاخد اتعاب العملية؟	كم تتقاضى لتطبيع صور الفيلم ؟
شكد تأخذ على العملية؟	كم تتقاضى لتطبيع صور الفيلم ؟
كل واحد منا يريد يدفع لوجباتنا.	كلا منا يريد أن يحاسب على وجبته .
نغيد كل ويحد يدفع لوجبتو.	كلا منا يريد أن يحاسب على وجبته .
نريد كل واحد يدفع حساب الوجبه مالته.	كلا منا يريد أن يحاسب على وجبته .
الموقع جان على كرسي بالردهة.	المكان كان على كرسي في البهو .
المكان جان على كرسي باللوبي.	المكان كان على كرسي في البهو .
اريد جيب بكد القاموس، بلا زحمة.	أريد قاموس جيب ، من فضلك .
اغيد قاموس بحجم الجيب، رجاءا.	أريد قاموس جيب ، من فضلك .
اريد قاموس جيب، رجاءً.	أريد قاموس جيب ، من فضلك .
لشخصين بالسبعة. الاسم واتانايب.	لشخصين عند الساعة السابعة , الاسم وتاناب .
لشخصين بالسبعة، الاسم هو واتانبي.	لشخصين عند الساعة السابعة , الاسم وتاناب .
لشخصين بالسبعة. الأسم هوه واتانابي.	لشخصين عند الساعة السابعة , الاسم وتاناب .
ساعتي. جانت سيكو ديجتال.	ساعتي . كانت ساعة سيكو رقمية .
ساعتي. هي كانت سايكو رقميي.	ساعتي . كانت ساعة سيكو رقمية .
ساعتي. جانت سايكو ديجيتال.	ساعتي . كانت ساعة سيكو رقمية .
يكون من دواعي سرورنا نقدملك المشروب من اختيارك، بعده العشه. دليل كامل من المشروبات نقدمها على هاي الرحلة موجود بدليل المعلومات من مجلتنا.	يسعدنا أن نقدم لك الشراب الذي تريده متبوعاً بالغداء . دليل كامل بالمشروبات التي نقدمها على رحلتنا موجودة في دليل المعلومات الخاص بمجلتنا .
غاح يكون من سعادتنه انه نقدملك الشراب اللي تختارو، و وغانو عشا. الدليل الكامل للمشروبات اللي نقدما على هذي الرحلة موجود بدليل المعلومات بمجلتنه.	يسعدنا أن نقدم لك الشراب الذي تريده متبوعاً بالغداء . دليل كامل بالمشروبات التي نقدمها على رحلتنا موجودة في دليل المعلومات الخاص بمجلتنا .
راح يكون من دواعي سرورنا ان نقدملك الشراب الي تختاره، ووراها العشه. دليل كامل بالمشروبات الي نقدملها بهاي الرحلة موجود بدليل المعلومات بمجلتنا.	يسعدنا أن نقدم لك الشراب الذي تريده متبوعاً بالغداء . دليل كامل بالمشروبات التي نقدمها على رحلتنا موجودة في دليل المعلومات الخاص بمجلتنا .
وين محل الهدايا؟	أين محل الهدايا ؟
وينو محل الهدايا؟	أين محل الهدايا ؟
وين محل الهدايا؟	أين محل الهدايا ؟
اريد ساعة ام الجرس، بلا زحمة.	أريد منبه ، من فضلك .
اريد ساعة منبه، رجاءً.	أريد منبه ، من فضلك .
اغلب اليابانيين ياكلون الاخطبوط والحبار.	معظم اليابانيين يأكلون الأخطبوط والحبار .
معظم اليابانيين ياكلون الاخطبوط والحبار.	معظم اليابانيين يأكلون الأخطبوط والحبار .
اكدر احصل تكتات ثنين الدرجة الثانية لشيكاغو، بلا زحمة؟	هل يمكنني الحصول على تذكرتين درجة ثانية لشيكاغوا , من فضلك ؟
ممكن تذكرتين من الدرجة الثانية الى شيكاغو، رجاءا؟	هل يمكنني الحصول على تذكرتين درجة ثانية لشيكاغوا , من فضلك ؟
ممكن اخذ تذكرتين درجة ثانية لشيكاغو، رجاءً؟	هل يمكنني الحصول على تذكرتين درجة ثانية لشيكاغوا , من فضلك ؟
انا رايح لنيو يورك.	لقد ذهبت إلى نيويورك .
غحتو الى نيويورك.	لقد ذهبت إلى نيويورك .
اني رحت الى نيويورك.	لقد ذهبت إلى نيويورك .
اشقد رقم الرحلة؟	ما هو رقم الرحلة الجوية ؟
شكد رقم الرحلة؟	ما هو رقم الرحلة الجوية ؟
لشكم يوم بس.	لعدة أيام قليلة .
تقريبا لشوية ايام.	لعدة أيام قليلة .
فد كم يوم.	لعدة أيام قليلة .
الثاني لليسار.	الثاني من على اليسار .
الثاني على اليساغ.	الثاني من على اليسار .
الثاني على اليسره.	الثاني من على اليسار .
هو هذا مكتب الاستقبال؟ اكو هناك عيادة قريبة؟	هل هذا مكتب الاستقبال ؟ هل يوجد عيادة قريبة ؟
هل هذا هو مكتب الاستقبال؟ اكو عيادة قغيبي؟	هل هذا مكتب الاستقبال ؟ هل يوجد عيادة قريبة ؟
هل هذا مكتب الاستقبال؟ اكو صيدلية قريبة؟	هل هذا مكتب الاستقبال ؟ هل يوجد عيادة قريبة ؟
العشر دولارات كافية للتكسي؟	هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟
هل عشغ دولارات غاح تكفي بالتكسي؟	هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟
هل عشرة دولارات تكفي تاكسي؟	هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟
هذا طعمه ما ادري شلونه.	أنه ذو مذاق غريب .
هذا طعمه قوي.	أنه ذو مذاق غريب .
أي. انتظر، راح اجيب واحد الك.	نعم . انتظر , سوف احضر لك واحدة .
اي. انتظر، غاح اجيب ويحد الك.	نعم . انتظر , سوف احضر لك واحدة .
أي. انتظر، راح اجيبلك واحد.	نعم . انتظر , سوف احضر لك واحدة .
نص بطل، بلا زحمة.	نصف زجاجة , من فضلك .
نص بطل، رجاءا.	نصف زجاجة , من فضلك .
نص بطل، رجاءً.	نصف زجاجة , من فضلك .
مو صحيح بالحقيقية، بس شي ما غالي.	ليس تماماً . فقط شيء ما غير غالي الثمن .
مو بالضبط. أي شي مو غالي.	ليس تماماً . فقط شيء ما غير غالي الثمن .
ادور على شي؟	هل تبحث عن شيء ما ؟
اتدور على شي؟	هل تبحث عن شيء ما ؟
اربع ليالي.	أربع ليالي .
اربع ليالي.	أربع ليالي .
اغيد شويه جويغب.	أريد بعض الجوارب الرجالي .
اريد كم جوراب.	أريد بعض الجوارب الرجالي .
تكدر ترخصه بعد لان اكو بكع؟	هل تستطيع أن تخفض سعرها لوجود بعض البقع بها ؟
تكدر تحسبلياها أرخص لأنه اكو كم بعقة؟	هل تستطيع أن تخفض سعرها لوجود بعض البقع بها ؟
رجال دعمني. وراها شفت جوزداني اختفى.	ارتطم بي شخص وبعد ذلك اكتشفت أن محفظتي قد سرقت .
غجال انطخ بيي، بعدا لاحظتو انه محفضتي كن اختفت.	ارتطم بي شخص وبعد ذلك اكتشفت أن محفظتي قد سرقت .
رجال ضربني بكتف. وراها شفت المحفظة مالتي ماكو.	ارتطم بي شخص وبعد ذلك اكتشفت أن محفظتي قد سرقت .
ما متأكد اذا انا مخلي هدوم كافيه لسفرة تلث أسابيع.	أنا غير متأكد إذا كنت قد حزمت ملابس كافية لرحلة مدتها ثلاثة أيام .
ما متأكد اخذت ملابس كافية لرحلة مال تلث أسابيع.	أنا غير متأكد إذا كنت قد حزمت ملابس كافية لرحلة مدتها ثلاثة أيام .
زين، احنا انريد نجرب خمر ابيض.	حسناً ، أود أن أجرب النبيذ الأبيض .
خوش، نغيد نجغب خمر ابيض.	حسناً ، أود أن أجرب النبيذ الأبيض .
ماشي، نريد نجرب النبيذ الأبيض.	حسناً ، أود أن أجرب النبيذ الأبيض .
اذا واحد سأل عني، كل الهم انا رايح للكهوة.	إذا سأل أحد عني فأخبره بأني سوف أكون بالمقهى .
اذا اي ويحد سال عني، قلولم غاح اكون بالجيخانه.	إذا سأل أحد عني فأخبره بأني سوف أكون بالمقهى .
اذا أي احد سأل عليه، كوللهم اني راح أكون بالكهوه.	إذا سأل أحد عني فأخبره بأني سوف أكون بالمقهى .
انا متأكد مخليه بالجيب الداخلي مال كوتي.	أنا متأكد أني وضعتها بالجيب الداخلي للمعطف .
انا متأكد عندي هيا بالجيب الداخلي لكبوطي.	أنا متأكد أني وضعتها بالجيب الداخلي للمعطف .
اني متأكد جان بالجيب الداخلي بالكبوط مالتي.	أنا متأكد أني وضعتها بالجيب الداخلي للمعطف .
هل شركة الخطوط الجويي غاح تدفعلي حتى اشتغي شويه حاجات شخصيي ضروريي؟	هل ستدفع لي شركة الطيران لشراء بعض الاحتياجات الشخصية الأساسية ؟
هل شركة الطيران راح تدفعلي حتى اشتري بعض الحاجات الشخصية الأساسية والضرورية؟	هل ستدفع لي شركة الطيران لشراء بعض الاحتياجات الشخصية الأساسية ؟
اريد غرفة بيها حمام.	أرغب في غرفة بحمام .
اغيد غرفة مع حمام.	أرغب في غرفة بحمام .
اريد غرفة بيها حمام.	أرغب في غرفة بحمام .
واحد فاتح الطرد مالتي.	شخص ما فتح الطرد الخاص بي .
ويحد فرغ الطرود مالتي.	شخص ما فتح الطرد الخاص بي .
الخطوط الجوية اليابانية، رحلة رقم واحد اثنين تلاثة.	شركة الخطوط الجوية اليابانية ، طائرة رقم واحد اثنان ثلاثة .
احتاج اشتغي شامبو.	أرغب في شراء شامبو .
اريد اشتري شامبو.	أرغب في شراء شامبو .
تكدر تكلي يمتى راح نوصل لسيفيك سنتر؟	هل بإمكانك أن تخبرين متى نصل إلى مجمع الخدمات العامة .
ممكن تكولي شوكت نوصل للمركز المدني؟	هل بإمكانك أن تخبرين متى نصل إلى مجمع الخدمات العامة .
وين الكصاب الاقرب؟	ـ أين أقرب محل جزارة ؟
وين اقغب قصاب؟	ـ أين أقرب محل جزارة ؟
احنا نريد نبقى لاربع ليالي من اول آب.	نرغب في أن نقيم أربع ليالي بدءاً من أول أغسطس .
نغيد نبقى اربع ليالي من اول يوم بشهغ اب.	نرغب في أن نقيم أربع ليالي بدءاً من أول أغسطس .
نريد نبقى اربع ليالي من بداية شهر آب.	نرغب في أن نقيم أربع ليالي بدءاً من أول أغسطس .
شنو اسم ذيج الزهرة؟	ما اسم هذه الوردة ؟
شنو اسم هذا الطابق؟	ما اسم هذه الوردة ؟
خمصطعش أيلول هو يوم احترام الشياب.	الخامس عشر من سبتمبر يوم احترام المسنين .
خمسطعش من شهر ايلول هو يوم احترام للشيخوخه.	الخامس عشر من سبتمبر يوم احترام المسنين .
خمسطعش تسعة هو يوم احترام المسنين.	الخامس عشر من سبتمبر يوم احترام المسنين .
ماكو صابون بغرفتي.	ليس هناك صابون في حجرتي .
ماكو صابون بغرفتي.	ليس هناك صابون في حجرتي .
ماكو صابون بغرفتي.	ليس هناك صابون في حجرتي .
تكدر تغير الصياغة لبس شنو كلت توك؟	هل يمكنك أن تغير الصياغة طبقاً لما قلته للتو ؟
تطيق تغير الصياغة للشي اللي هسا قلتو؟	هل يمكنك أن تغير الصياغة طبقاً لما قلته للتو ؟
ممكن تغيير الصياغة الى الي كلته هسه؟	هل يمكنك أن تغير الصياغة طبقاً لما قلته للتو ؟
تكدر تحجي شوي اعلى، بلا زحمة؟	لا أستطيع أن أفعل ذلك , لكني سوف أضعها في الحقيبة لك .
تطيق تحكي شوية اعلى، رجاءا؟	لا أستطيع أن أفعل ذلك , لكني سوف أضعها في الحقيبة لك .
شكد المدة راح يطول قبل لا يطلع؟	كم تستغرق حتى تصبح متاحة .
اشقد وقت غاح يتطلب قبل ما يخرج؟	كم تستغرق حتى تصبح متاحة .
وين المعلومات الرياضية؟	أين الاستعلامات الرياضية ؟
وين معلومات الرياضة؟	أين الاستعلامات الرياضية ؟
هذا الحجم الي انته تسميه حجم عادي يفي بالغرض.	هذا المقاس ، الذي تسميه المقاس العادي ، سوف تجده هنا .
وين لازم اغير القطارات حتى أوصل لادنبرة؟	من أي مكان يمكنني أن أغير القطار الذي يوصلني إلى إدنبره ؟
وين لازم اغير القطارات حتى اصل لادنبره؟	من أي مكان يمكنني أن أغير القطار الذي يوصلني إلى إدنبره ؟
وين المفروض ابدل القطارات حتى أوصل ادنبره؟	من أي مكان يمكنني أن أغير القطار الذي يوصلني إلى إدنبره ؟
اريد اخلي هذا بصندوك تأمين آمن.	أود أن أضع ذلك في صندوق ودائع آمن .
اغيد اخلي هذا بصندوق امانات.	أود أن أضع ذلك في صندوق ودائع آمن .
وين اكدر اصرف فلوسي؟	أين يمكنني تغير نقودي ؟
وين اطيق احول فلوسي؟	أين يمكنني تغير نقودي ؟
ممكن نعوف شغلاتنه، عدا القيمي، بالباص؟	هل يمكننا ترك أشياءنا ما عدا الأشياء القيمة في الحافلة ؟
نكدر نترك حاجاتنا باستثناء الثمنية بالباص؟	هل يمكننا ترك أشياءنا ما عدا الأشياء القيمة في الحافلة ؟
انا متعجب على شنو هاي الفلوس الزايدة بالفاتورة.	أتساءل عن هذه الرسوم الزائدة على فاتورتي .
عدتسائل علمود اشنو هذا الرسم على فاتورتي.	أتساءل عن هذه الرسوم الزائدة على فاتورتي .
ما اعرف هذا المبلغ على الفاتوره مالتي مال شنو.	أتساءل عن هذه الرسوم الزائدة على فاتورتي .
راح ادفع خمسين دولار.	أنا سوف أدفع خمسون دولاراً .
هسه انا اعرف شنو جان الخطأ.	الآن أعرف . ماذا كان الخطأ . ؟
هسا انا اعغف اشنو كان غلط.	الآن أعرف . ماذا كان الخطأ . ؟
هسه عرفت شنو الخطأ.	الآن أعرف . ماذا كان الخطأ . ؟
جم اوكية ريحه اكدر احصل بدون كمرك؟	كم أوقية من العطر أستطيع الحصول عليه من غير رسوم ؟
كم اونصه معفيي من الضرايب اطيق احصل من العطر؟	كم أوقية من العطر أستطيع الحصول عليه من غير رسوم ؟
فقط سياحة.	فقط سياحة .
فقط سياحة.	فقط سياحة .
زين، بلا زحمة وقعهم. شلون تحبه؟	هذا جيد , من فضلك وقع عليهم . كيف تريدها ؟
ماكو مشكلة، رجاءا وقعم. اشون تحبو يكون؟	هذا جيد , من فضلك وقع عليهم . كيف تريدها ؟
لابأس، رجاءً سجلهم. شلون ترغب؟	هذا جيد , من فضلك وقع عليهم . كيف تريدها ؟
اريد واحد جبير.	أود الحصول على واحدة كبيرة .
اغيد ويحد كبيغ.	أود الحصول على واحدة كبيرة .
اريد وحده جبيره.	أود الحصول على واحدة كبيرة .
انا مصور لحسابي الخاص.	أنا مصور حر .
انا مصور حر.	أنا مصور حر .
اني مصور فوتوغرافي مستقل.	أنا مصور حر .
ألي يوزع الورق يكدر يبدل دولاراتك ابقشيش الكازينو. انروح؟	يستطيع الصرافون أن يغيروا دولاراتك من أجل بقشيش الكازينو . هل نذهب ؟
التجار ممكن ايصرفون دولاراتك علمود بقشيش للكازينوز. نغوح؟	يستطيع الصرافون أن يغيروا دولاراتك من أجل بقشيش الكازينو . هل نذهب ؟
التجار ممكن يبدلون دولاراتك مقابل فيش الكازينو. نروح؟	يستطيع الصرافون أن يغيروا دولاراتك من أجل بقشيش الكازينو . هل نذهب ؟
غاح اجهز العرض الك الاسبوع اللي يجي.	سوف أحضر لك العرض الأسبوع القادم .
اشكرك، ابيش هذي الجفوف؟	شكراُ لك . كم تكلفة هذا القفاز ؟
شكرا الك، اشقد سعر هذا الزوج من الكفوف؟	شكراُ لك . كم تكلفة هذا القفاز ؟
شكرا الك. شكد سعر الكفوف هاي؟	شكراُ لك . كم تكلفة هذا القفاز ؟
لازم اروح. اخابرك بعدين.	علىّ أن أذهب ، سأتصل بك لاحقاً .
لازم اغوح، غاح اخابرك بعدين.	علىّ أن أذهب ، سأتصل بك لاحقاً .
لازم اروح. اتصل بيك بعدين.	علىّ أن أذهب ، سأتصل بك لاحقاً .
اريد حفاضات دسبوزبل.	أريد بعض الحفاضات التى يمكن التخلص منها بعد الاستعمال .
اغيد شويه حفاضات ام الاستخدام الويحد.	أريد بعض الحفاضات التى يمكن التخلص منها بعد الاستعمال .
اريد حفاضات استعمال مره واحدة.	أريد بعض الحفاضات التى يمكن التخلص منها بعد الاستعمال .
وين نشأو اسماك الفراشه هذولي؟	أين نشأت سمكات الفراش هذه ؟
من وين اصل هاي اسماك الفراشة؟	أين نشأت سمكات الفراش هذه ؟
ممكن تحولم الى دولارات، رجاءا؟	هل لك أن تغيرهم إلى دولارات من فضلك ؟
احنا كلش امبختين. همه عدهم واحد بقياس أربعة بمحل علاء موانا.	نحن محظوظون جداً . لديهم واحدة مقاس أربعة فى متجر ألامونا .
احنه كلش محضوضين. عندم ويحد حجم اربعه بمحل علا موانا.	نحن محظوظون جداً . لديهم واحدة مقاس أربعة فى متجر ألامونا .
احنا كولش محظوظين. عدهم واحد بحجم أربعة بمحل علاء موانا.	نحن محظوظون جداً . لديهم واحدة مقاس أربعة فى متجر ألامونا .
اكو ليموزين؟	هل هناك سيارة ليموزين ؟
اكو اي ليموزين؟	هل هناك سيارة ليموزين ؟
اكو ليموزين؟	هل هناك سيارة ليموزين ؟
اني افضل غرفة هادئة.	أُفضلُ حجرة هادئة .
اريد مزيل وارنيش الاظافر.	أريد مزيلا لطلاء الأظافر .
اريد مزيل صبغ اضافر.	أريد مزيلا لطلاء الأظافر .
اريد باتري.	أريد بطارية .
اغيد باتري.	أريد بطارية .
اريد باتري.	أريد بطارية .
اكدر أجر عدة الغوص؟	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
اطيق استأجر معدات مال الغطس؟	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
اكدر استأجر معدات غطس؟	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
هاي الجنطة مثالية لكل الأجواء؟	هل هذه الحقيبة مناسبة لكل حالات الطقس ؟
هاي الحقيبة مناسبة لأي جو؟	هل هذه الحقيبة مناسبة لكل حالات الطقس ؟
اريد دونات، بلا زحمة.	أريد كعكة محلاة من فضلك .
اغيد دونات وحدي، رجاءا.	أريد كعكة محلاة من فضلك .
اريد دونط، بليه زحمة.	أريد كعكة محلاة من فضلك .
اريد أأجر سيارة اوتاماتيك ليومين.	أريد تأجير سلاح آلى لمدة يومين .
اغيد استاجر سيارة اتوماتيكي ليومين.	أريد تأجير سلاح آلى لمدة يومين .
اريد استأجر سيارة اوتوماتيك لمدة يومين.	أريد تأجير سلاح آلى لمدة يومين .
فوتو رحلة عشرين لسانفراسيسكو.	لم أدرك الرحلة رقم عشرون المتجهة إلى سان فرانسيسكو .
ما لحكت على رحلة عشرين لسان فرانسيسكو.	لم أدرك الرحلة رقم عشرون المتجهة إلى سان فرانسيسكو .
ابيش للمطار؟	كم سأدفع للوصول إلى المطار ؟
بشقد للمطار؟	كم سأدفع للوصول إلى المطار ؟
شكد للمطار؟	كم سأدفع للوصول إلى المطار ؟
زين. يمتى هو؟	هذا جيد . متى هو ؟
هذا مليح. ايمتي هو؟	هذا جيد . متى هو ؟
كولش زين. شوكت؟	هذا جيد . متى هو ؟
شكد عمر بنتك؟	كم عمر ابنتك ؟
اشقد عمغ بنتك؟	كم عمر ابنتك ؟
شكد عمر بنتك؟	كم عمر ابنتك ؟
ممكمن تقلي على بعض الفنادق الغخيصة والنضيفي؟	هل يمكن أن تدلني على بعض الفنادق الرخيصة والنظيفة ؟
تكدر تدليني على فنادق رخيصة ونظيفة؟	هل يمكن أن تدلني على بعض الفنادق الرخيصة والنظيفة ؟
نكدر نحجزلك غرفة مريحة بقلعة قديمة يم نادي الكولف المشهور.	يمكننا ان نحجز لك غرفة مريحة في قلعة قديمة بالقرب من نادي جولف شهير .
ممكن نحجزلك غرفة مريحة بقلعة قديمي قريب على نادي كولف مشهور.	يمكننا ان نحجز لك غرفة مريحة في قلعة قديمة بالقرب من نادي جولف شهير .
كدرنا نحجزلك غرفة مريحة بقصر قديم يم نادي الغولف المشهور.	يمكننا ان نحجز لك غرفة مريحة في قلعة قديمة بالقرب من نادي جولف شهير .
انصح بهذا لان مصنوع مية بالمية من مكونات طبيعية.	ارشح ذلك لأنه مائة في المائة مصنوع من مكونات طبيعية .
اوصي بهذا لانو مصنوع من مكونات طبيعي ميي بالميي.	ارشح ذلك لأنه مائة في المائة مصنوع من مكونات طبيعية .
