احد حاول يدخل. شاب ملثم، اظن.	حاول أحد الأشخاص دخول الشقة . مجرم شاب على ما أظن .
تقدر تستخدم التصريح في كل القطارات.	يسعك استخدام هذه التذكرة لكافة القطارات .
ابغي اسوي حجز حق جولة سياحية، لو سمحت.	أود أن أعمل حجز لجولة ، من فضلك .
ابغي اروح اوبرا. وين تنعرض؟	أريد الذهاب إلى دار أوبرا . أين تقام حفلاتها ؟
هذاك الفندق فوق التل له طلة حلوة على المدينة، صح؟	هذا الفندق على قمة التل له منظر جميل على المدينة , أليس كذلك ؟
عطني بوكك.	اعطني محفظتك .
والله ودي، بس انا واجد مشغول حالياً.	أود ذلك , ولكنني مشغول الآن .
اي. كنا واجد مشغولين امس، بس اليوم المكان ميت. متى تطير طيارتك؟	بالتأكيد . كنا مشغولون للغاية أمس ، بيد أن المكان خاو اليوم . متى ستقلع طائرتك .
متى تخلص جولة الباص؟	متى بالتقريب ستنتهي جولة الحافلة ؟
ممكن نشوف ابواك جلدية؟	هل يمكننا أن نلقي نظرة على حافظات جلدية ؟
نص لتر ميلد، لو سمحت.	قدح جعة خفيفة ، من فضلك .
المتحف فاتح اليوم؟	هل المتحف مفتوح اليوم ؟
كلهم طيبين الحمدلله، شكراً.	جميعهم في صحة جيدة , شكراً لك .
باكل هني.	سأتناول طعامي هنا .
بغيت اسوي جيك اوت. غرفة ميتين وستة وثلاثين.	أريد أن أغادر . الغرفة رقم اثنان ، ثلاثة وستون .
الساعة ثمان في الليل-ليش وايد سفر برع؟	إن الساعة بالفعل هي الثامنة مساءاً ، فلماذا لا تزال مضيئة بالخارج هكذا ؟
هذي شريط فيديو سجلته حق رفيجي.	هذا هو شريط الفيديو الذي سجلته لصديقي .
هالجولة فيها زيارة حق برج سيرز؟	هل تشمل هذه الرحلة زيارة لبرج سيرز ؟
على الساعة ثمان.	حوالي الساعة الثامنة .
لازم اسوي تأمين.	إنني أحتاج إلى شراء بوليصة تأمين .
بوصل على الساعة اربع المسا.	سأكون هناك في حوالي الرابعة بعد الظهر .
ممكن اوراق بمقاس الأوراق القانونية تدخل؟	هل يناسب ورق مقاس ثمانية ونصف في ثلاثة عشر بوصة .
ابغي اكلم مرشدنا. ممكن تخبرني شلون اتصل؟	أريد الاتصال بمرشدنا . هل لك أن تدلني كيف أجري اتصالاً ؟
شتعرف عنه؟	ماذا تعرف عنه ؟
كاكاو، لو سمحت.	شيكولاته من فضلك .
آسف، سيد شيمادا سيد رسل طالع.	أنا آسف يا سيد شيمادا , السيد راسل في الخارج ؟
ابغي اجرب اكل ايطالي.	أريد أن أجرب بعض الطعام الإيطالي .
بلوزتي فيها شق. تقدر تخيطه لي، لو سمحت؟	هناك قطع في بلوزتي . أتساءل هل يمكنك أن تخيطيه لي ، من فضلك ؟
حطهم عدل وفي مكان سهل ينشاف.	ثبتها جيدا ، وفي مكان ظاهر .
احنا انترسنا.	لقد أكلنا كثيرا .
هذي الأمتعة من رحلة جيه إيه إل صفر واحد؟	هل هذه هي حقائب الرحلة جال صفر واحد ؟
يصير احجز غرفتين فرديتين بدال مزدوجتين؟	هل يمكن أن أحجز حجرتين لفردين بدلا من حجرة واحدة مزدوجة ؟
ممكن كولا، لو سمحت؟	هل يمكن أن أخذ كولا ، من فضلك ؟
انا مع اهلي، عشان جذي ماقدر اعطيك رقم غرفتي.	إني مع أسرتي . ولذا لا يسعني أن أعطيك رقم غرفتي .
جيزبرقر وبطاطس.	أريد سندويتش برجر بالجبن ومقليات .
عندك سجل بالمكان اللي استخدمتهم فيه؟	هل لديك سجل بمكان استخدامك لهم ؟
ما بحصل شي جذي في اليابان. بشتريه.	لن أجد شيئا مثل هذا في اليابان . سوف اشتريها .
عادي تسأل اذا في احد ممكن ياخذ رحلة متأخرة؟	هل يمكنك أن تسأل عن إمكانية ركوب طائرة تالية ؟
خدمة الغرف، لو سمحت. غرفة رقم ألف وخمسطعش.	خدمة الغرف ، من فضلك . رقم الغرفة هو عشرة خمسة عشر .
اي، في حد ادنى شراب واحد.	نعم , يوجد مشروب على الأقل .
لا، الصراحة، بسبب الاسعار المرتفعة، لازم اعيش في بيتي في كوينز واللي ياخذ ساعتين روحة ورجعة.	لا . في الحقيقة بسبب ارتفاع الأسعار ، يتعين علي أن أعيش بالمنزل القائم بمنطقة كوينز ويتطلب الأمر أن أسافر بالقطار في رحلة تستمر ساعتين .
ابغي شامبو حق الشعر العادي.	أريد شامبو للشعر العادي .
صح. صج بستانس اذا شفته مرة ثانية.	هذا صواب . سأتمتع حقاً برؤيته مجدداً .
نبغي طاولة في الزاوية.	نرغب في مائدة في الركن .
لو سمحت عدل خطة بعد الظهر.	من فضلك عدل خطة بعد الظهر ؟
بوابة الصعود مالتك رقمها سبعطعش.	بوابة ركوبك الطائرة رقم سبعة عشر .
عندك خريطة للشارع؟	هل لديك خريطة للشوارع ؟
عندك ساعة جيب؟	هل لديكم أية ساعات للجيب ؟
شرايك بقهوة؟	ما رأيك في بعض القهوة ؟
البسه في اليسار؟	هل ارتديها إلى اليسار ؟
عندي فلوس حق الأكل حق ثلاثة أيام.	لدي ما يغطي ثمن الوجبات لمدة ثلاثة أيام نقدا .
وانا اشكرك. مع السلامة.	وشكرا . أتمنى لك يوماً سعيدا .
هذي غرفة ستمية وواحد.	هذه غرفة رقم ستة صفر واحد .
اي. هذي هو الكاونتر حق رحلة طيران يونايتد رقم ثمانمية وعشرين؟	نعم . هل هذه هي الطاولة الصحيحة للخطوط الجوية المتحدة رحلة ثمانية اثنين صفر ؟
نقدر نستريح هني، اذا تبغي.	إذا كنت تودّ ، بإمكاننا الاستراحة هنا .
عندكم خرايط للطريق؟	هل لديك خرائط للطرق ؟
شنو الاماكن الزينة للزيارة؟	أين الأماكن الجميلة التي يمكنني زيارتها ؟
لو سمحت ارسل هذي مسجل. بكم كامل؟	من فضلك أرسل هذا مسجل . كم التكلفة الإجمالية ؟
سيداتي وسادتي، في رحلتنا اليوم، عندنا مضيفين يتكلمون ياباني وممكن التعرف عليهم من دبابيس الأعلام اللي يلبسونها. اذا تعرف احد يحتاج مساعدة في اللغة، خبرنا.	سيداتي سادتي ، لدينا على متن رحلتنا اليوم مضيفين يتحدثون اليابانية يمكن التعرف عليهم من خلال الشارة التي يلبسونه . إذا كنت تعرف أي شخص يريد مساعدة في الترجمة ، من فضلك دعنا نعرف .
صج وجبة عجيبة.	يا لها من وجبة طيبة .
اي، بس بنطلب رسوم للتوصيل.	أجل ، ولكن نطلب منك رسم التوصيل .
التوصيل ببلاش في اي محطة من محطاتنا.	النعاس في أي من محطاتنا مجاناً .
في الباص بس في سواق، بدون كرندل.	ليس هناك إلا سائق في حافلة , من غير تبَّاع .
ابغي دراي رد، لو سمحت.	أريد الصبغ باللون الأحمر من فضلك .
ممكن توريني هذي، لو سمحت؟	هل يمكنك أن تريني هذا من فضلك ؟
الحمدلله عجبك. خذته بتخفيض من مركز إيه بي سي التجاري.	أنا سعيد لأنك أحببتها . لقد حصلت عليها عبر صفقة بيع في محل متعدد الاقسام ايه بي سي .
فندق طوكيو. ممكن اساعدك؟	فندق طوكيو . هل من مساعدة ؟
فاتورة، لو سمحت.	الفاتورة من فضلك .
ممكن اشوف الكبوس اللي في الواجهة، لو سمحت؟	هل لي أن أري تلك القبعة المعروضة في الفاترينة , من فضلك ؟
اكا واحد.	هنا واحد .
يصير ادفع الفرق من التذكرة اللي عندي؟	فقط هلا بإمكاني أن أسدد الفرق من التذكرة التي توجد لدي ؟
لو سمحت عطني دوا حق الزكام.	من فضلك أعطني دواء للبرد .
هذي لشيكاغو؟	هل هي لشيكاغو ؟
رقم التأكيد مالي خمسة ستة سبعة كيو إل آر.	رقم تأكيدي هو خمسة ستة سبعة كيو ال أر .
هالقطار يروح سيده إدنبره؟	هل هذا القطار يتجه مباشرة إلى إدنبره ؟
عندي حجز حق ليلتين.	لقد حجزت لليلتين .
بغيت بته، لو سمحت.	أريد شراء كوتشينة من فضلك .
عندك نظاف؟	هل عندكم أي منها نظيف ؟
غرفة هادية، لو سمحت.	غرفة هادئة ، من فضلك .
اوه، تأخر الوقت. خلاص لازم امشي.	أوه ، إن الوقت متأخر جدا . أعتقد أنه ينبغي علي الانصراف .
ممكن تخبرني احنا طايرين لوين؟	هل لك أن تخبرني عن مكان تحليق الطائرة الآن ؟
لازم آخذ تذاكر.	يجب أن أحصل على بعض التذاكر .
عطني كيس صغير، لو سمحت.	أعطني حقيبة على شكل كلب صغير , من فضلك .
ابغي قاعة جوتي.	أريد بعضاً من سمك موسى .
ان شاء الله تجي مرة ثانية.	أتمنى أن تأتى مرة أخرى .
ممكن تغير تاريخ رحلتي من لندن لي طوكيو؟	هل يمكنك تغيير موعد رحلتي من لندن إلى طوكيو ؟
بغيت اصرف هالجيك حق سبعين دولار.	أود أن أصرف هذا الشيك بسبعين دولاراً .
امش سيده لين تشوف صيدلية.	استمر في السير في هذا الطريق حتى تجد صيدلية .
يصير يتعدل؟	هل من الممكن تعديلها ؟
في شي حق يهال؟	هل هناك أي شيء للأطفال ؟
لو سمحت عطني خردة.	من فضلك حول هذا لعملات معدنية صغيرة .
ممكن تقترح علي شراب فيه نسبة خفيفة من الكحول؟	هل يمكنك أن تنصح بمشروب كحولي خفيف ؟
لو سمحت. ممكن تخبرني متى يمشي القطار من بوسطن؟	معذرة , هلا أخبرتني متى سيغادر القطار مدينة بوسطن ؟
هذي القطار اللي يروح بوسطن؟	هل هذا هو القطار الصحيح المتجه إلى بوسطن ؟
عندك طاولة حق اربعة؟	هل لديك مائدة لأربعة أشخاص ؟
انتبهوا لو سمحتوا.	انتبهوا من فضلكم .
عندكم منيو بالياباني؟	هل لديك قائمة باللغة اليابانية .
بغيت اغير لغرفة تطل على المحيط. في رسوم اضافية؟	أود أن أغير لغرفة تطل على المحيط . هل توجد أي رسوم إضافية ؟
انا ثلجت.	تجمدت أطرافي من البرد .
شلون تاكله هذي؟	كيف تأكل هذا ؟
عندك مجلة يابانية؟	هل عندكم مجلة يابانية ؟
في هالحالة، عادة يكون في جدول للأجرة يم سيت السواق.	في هذه الحالة , يوجد جدول بالتعريفات بجوار مقعد السائق .
ممكن اطلب؟	هل بإمكاني إجراء طلبية ؟
خل نتصل في كل الاشخاص اللي لهم علاقة بالموضوع الحين.	دعونا نتصل بكل الأشخاص المشاركين في هذا الاتفاق على الفور .
برد اتصل.	سوف أتصل مرة أخرى .
اي، استانست فيه.	نعم ، تمتعت بها .
من مؤلف المسرحية؟	من هو مؤلف المسرحية ؟
مرحبا، انتوا فاتحين اليوم؟	هالو ، هل المحل مفتوح اليوم ؟
في احد يهتم فيه؟	هل يوجد أحد لرعايته ؟
اثنين بارفيه فراولة.	اثنان من حلوى الفراولة .
تقريباً نص ساعة. لو سمحت انتظر في لوبي الترانزيت.	ثلاثون دقيقة تقريباُ . من فضلك انتظر في قاعة العبور .
بغيت ساعة منبه لو سمحت.	أريد منبه ، من فضلك .
مسامحة بس انت جيت الطاولة الغلط.	أخشى أنك أتيت إلى المائدة الخطأ .
تذكرتين لشيكاغو، روحة ورجعة، وسيارة قولف، لو سمحت.	من فضلك أود تذكرتين إلى شيكاغو ذهابا وإيابا , في حافلة المنتدى .
ابغي ازور مناطق لها علاقة بجويس.	أريد زيارة المناطق المرتبطة بالكاتب جويس .
نبغي نستانس نلعب العاب خاصة بالساحل الغربي.	نود أن نمرح بممارسة رياضة فريدة من نوعها على الساحل الغربي .
مو مصدق ان اللوبي حق غير المدخنين. شهالسخافة.	لا أصدق أن التدخين محظور في صالة الركاب . يالها من مشكلة .
اي شي عادي.	أي شيء سيكون جيداً .
سيد كاواي، عندنا طاولة لك الحين. من هني، لو سمحت.	يا سيد كاواي لدينا مائدة لك الآن . تفضل من هنا .
اوكي. رصيدك في البنك ستمية وثلاثين دولار.	حسناً . قيمة الرصيد في حسابك ستمائة وثلاثون دولاراً .
اوكي. يكلف خمسة وثمانين سنت بالبريد العادي وثلاث دولارات بالضبط زيادة حق التسليم الخاص.	حسنا . إنها تتكلف خمسة وثمانون دولارا في البريد العادي وثلاثة دولارات في التوصيل الخاص .
بغيت سجق واحد، لو سمحت.	أريد واحد هوت دوج ، من فضلك .
عندك صناديق؟	هل لديكم صناديق ؟
تهجاه، لو سمحت.	تهجى الكلمة من فضلك ؟
هاذا من طيب اصلك.	هذا لطف منك .
هذي اول رحلة لي لباريس.	هذه هي رحلتي الأولى إلى باريس .
شنو الوقت التقريبي حق الوصول؟	ما هو الميعاد المقدر للوصول ؟
شسويت في اجازة الصيف؟	كيف قضيت إجازات الصيف ؟
ممكن آكل دجاج على العشا؟	أيمكنني تناول دجاج في العشاء ؟
وين المنطقة اللي فيها ماركات مصممين؟	دلني على منطقة بها محلات لتصميم العلامات .
في مكان اشتري منه شي اشربه؟	هل ثمة مكان يمكن شراء بعض المشروبات منه ؟
بيجهز بعد بكرة المسا.	سيكون جاهزا بعد غد في المساء .
شنو هذي اللي ياكلونه؟	ما هذا الذي يأكلونه ؟
شكله شوي مو مستوي.	يبدو أنه نصف ناضج .
مع ريوق؟ بغيت احجزه.	بالإفطار ؟ أود أن أحجزها .
شكثر تاخذ مدة الرحلة على هالبركة؟	كم من الوقت تستغرق السفينة لعبور هذا المحيط ؟
اي، لازم يكون عندك ليسن و، اه، لازم يكون عندك ليسن من وكالة التكسي والليموزين.	نعم , لا بد أن يكون عندك رخصة قيادة ، ولا بد أن تحصل على رخصة من لجنة التاكسي والليموزين .
عندك لصاقات بريد جوي؟	هل لي ببعض لاصقات البريد الجوي ؟
شكراً. انزين، خلني اشوف. الصراحة، مو هذي اللي ابغيه.	شكرا . حسنا , دعني أرى . في الواقع , ليست هي التي أريدها .
هالكبوس ما يطيح علي.	هذه القبعة لا تناسبني .
وين اللفت؟	أين المصعد ؟
دكتور، لو سمحت.	نريد طبيبا من فضلك ؟
اوكي. اشوفك يوم الأحد الساعة ثنتين.	حسناً . أراك الساعة الثانية يوم الأحد .
تحمل بروحك ترى الجو واجد يتغير في الجبال.	احترس لأن الجو في الجبال شديد التقلب .
تقدر تملي لي الاستمارة؟	هل يمكنك ملأ الاستمارة لي ؟
من متى هي موجودة في أمريكا؟	منذ متى وهي تقيم في الولايات المتحدة ؟
هو بدا هوشة.	ابتدأ شجارا .
كم درجة الحرارة الحين؟	ما هي درجة الحرارة الآن ؟
بغيت ألوان شمعية.	أريد عدداً من أقلام الشمع .
غلطتي. مو غلطتك.	إنه خطئي . ليس خطأك .
وين اقدر احصل عملات؟	من أين يمكنني شراء عملات رمزية ؟
ابغي هدية حق امي.	أبحث عن تذكار لوالدتي .
انا ممنون لك.	كما أنا ممتن كثيراً لك .
عادي تعطيني تخفيض؟	هل يمكن أن تعطني خصماً .
اول موقع غوص اليوم بيكون واحد من اشهر المنحدرات في هاواي.	يعتبر أول مواقع للغوص اليوم واحدا من أكثر المنحدرات شهرة في هاواي .
وين اقدر احصل دليل الموسيقى؟	أين يمكن أن أجد الدليل الموسيقي ؟
بغيت قناع وجه.	"أود الحصول على مادة لعمل "" مَاسْك "" للوجه ."
واجد بتعجب سيد قودمان.	السيد جودمان سيكون مفتوناً بها حقيقةً .
مسامحة خليتك تنتظر. بروح غرفتك فوق معاك.	معذرة على انتظارك . سأصعد إلى غرفتك بصحبتك .
آسف، بس طاولاتنا متروسة. تبغي تنتظر؟	آسف ، لكن كل موائدنا مشغولة . هل تود أن تنتظر ؟
احنا شوي متأخرين، بس لا تحاتي.	نحن متأخرين قليلاً ، لكن لا تقلق .
سبع ونص.	سبعة وثلاثين دقيقة .
من احسن ممثلة عندك؟	من هي الممثلة المفضلة لديك .
انا فاهم زين.	أفهم ذلك تماماً .
اي، ممكن تقول له ان نوريكو إيتوه اتصل؟	نعم ، هلا أبلغته أن نوريكو أيتوه قد اتصل ؟
الغدا مشمول في السعر؟	هذا السعر يتضمن الغداء ؟
يصير اصور داخل؟	هل يمكن أن ألتقط صورا بالداخل ؟
كم سعر التوصيل؟	ما قيمة رسوم التوصيل ؟
بغيت امشي يوم قبل.	أريد أن أغادر يوماً قبل الميعاد .
اتذكر اني صورت في المطعم اللي تغدينا فيه.	أذكر أنني التقطت صورة في المطعم حيث تناولنا الغداء .
شنو تفضل، كرسي مدخنين او غير مدخنين؟	أيهما تفضل , مقعد مسموح فيه التدخين أم مقعد ممنوع فيه التدخين ؟
انت للحين مديون لي بدولار وسبعين سنت.	لا زلت تدين لي بدولار وسبعين سنتاً .
متى ساعات الريوق؟	ما هي أوقات تقديم الفطور ؟
تحتاج تشوف مختص.	تحتاج لرؤية أخصائي .
انا برحع بالبر.	سأعود براً .
شكثر بتم هني؟	إلى متى ستمكث هنا ؟
هم في الجهة الثانية من قسم المجلات.	إنهم في الجانب الآخر من قسم المجلة .
لو سمحت صلح هذي.	من فضلك . اصلح هذا .
جيبه بسرعة، لو سمحت. انا مستعجل.	أحضرها على وجه السرعة . من فضلك إنني في عجلة من أمري .
اوكي. بوديك هناك.	و هو كذلك . سأوصلك إلى هناك .
بغيت بيضتين مخلوطتين مع لحم مقدد، بطاطس، توست وقهوة.	أريد بيضتين مخفوقتين مع لحم الخنزير ، بطاطس مقلية ، وخبز محمص وقهوة .
ودني مركز المدينة لو سمحت.	أذهب بي إلى وسط المدينة ، من فضلك .
ابغي اتصل في اليابان بالكردت كارد، لو سمحت.	أريد أن أعمل اتصالا ببطاقة الائتمان ، من فضلك .
اثنين داكيري، لو سمحت.	كأسان من شراب الداكيري من فضلك .
بغيت منفاخ.	أريد مضخة هواء .
ابغيك ترد لي فلوسي.	أريد أن استرجع المال .
انا ادور شنطة يتعدل سيرها.	أبحث عن شنطة بحزام متحرك .
مكالمة خارجية لليابان.	مكالمة دولية لليابان .
والله، لازم تكلمني قبل ما تجي المرة الجاية.	حسناً ، عليك الاتصال بي قبل أن تأتي المرة المقبلة .
مسامحة بس مافي ملاعب قولف هني.	أخشى أن لا يكون هنا أية دورة لتعليم الجولف .
بغيت بيض، لو سمحت.	أريد بيضاً , من فضلك .
بغيت اشوف مباراة كرة قدم احترافية. وين اقدر اشتري تذكرة؟	أود مشاهدة مباراة كرة قدم ذات مستوي فني . من أين يمكنني شراء تذكرة ؟
ما احتاج واجد. بس وحدة.	لا أحتاج إلى كل هذا . أريد واحداً فقط .
هالقطار يوقف شوي في محطة إيه.	يتوقف هذا القطار وقفة قصيرة في محطة إي .
في مطعم تايلندي قريب؟	هل يوجد مطعم تايلاندي قريب من هنا ؟
تقدر تحول دولارات امريكية لجنيهات استرلينية؟	هل يمكنك تغيير الدولارات الأمريكية إلى جنيهات إسترلينية ؟
وين؟	أين ؟
وين اقدر اقدم حق مدرسة السياقة؟	أين يمكنني التقدم إلى مدرسة الغوص ؟
بغيت كشاف، لو سمحت.	أريد إضاءة متواترة .
اسمح لي.	اسمح لي .
من شنو مصنوعة الربطة؟	مما تتكون الفرقة الموسيقية ؟
الفندق بيطرش لنا سيارة تاخذنا؟	هل سيرسل الفندق سيارة لتقلنا ؟
لو سمحت، ممكن تقول لي شنو هذي الشي اللي في المنيو؟	معذرة هلا أخبرتني ما هذا الصنف في قائمة الطعام ؟
ما اصدق. مداك صرفت كل شي خلاص؟	لا أصدق . هل صرفت بالفعل كل شيء ؟
في استراحة؟	هل هناك استراحة ؟
من قال؟	من قال هذا ؟
شنو الرياضات المشهورة في اليابان؟	ما هي الرياضات الشعبية في اليابان ؟
عندك دلاغات؟	هل لديك بعض الجوارب ؟
احب الموسيقى الشعبية.	أنا أحب الموسيقى الفولكلورية .
واجد صغار.	يبدون في حجم صغير جداً .
شنو نوع الأكل اللي بناكله على الغدا اليوم؟	أي أنواع الطعام سنتناوله على الغداء اليوم ؟
عندنا ام الربيان عجيبة اليوم.	لدينا بعض الاستاكوزة الجيدة جداً اليوم .
ابغي هذي معبأ.	أريد هذا معبئاً .
تايري فاش.	عندي إطار فارغ من الهواء .
تحس اقدر احني اظافري بروحي؟	هل تعتقد أني أستطيع محاولة طلاء أظافري بنفسي ؟
في دكتور يتكلم ياباني؟	هل هناك أي طبيب يتحدث اليابانية ؟
بغيت نفيش، لو سمحت.	أريد كيساً من الفشار ، من فضلك .
ما يصلح تشتري اشيا رخيصة.	لا يجدي شراء الأشياء الرخيصة .
ابغيه ثمان ونص.	أريدها أن تكون الثامنة و النصف .
ممكن تخبرني وين كرسيي؟	هل يمكنك أن تخبرني أين مقعدي ؟
اي، سلطة خضره، لو سمحت.	أجل ، سلطة خضراء من فضلك .
اي باص يروح المحطة المركزية؟	أي أتوبيس يتوجه إلى المحطة المركزية ؟
خلنا ناخذ درب مختصر.	فلنسلك طريقاً مختصراً .
اي. لو سمحت ورني كم فانيلة.	أجل . من فضلك أرني بعض القمصان .
اوكي، عيل ثلاث رولات افلام يصيرون بتسعة دولار وسبعة وسبعين سنت.	حسناً . ثلاثة أفلام مقابل تسعة دولارات وسبعة وسبعين سنت .
يمكن الأكل الني حق الغدا ما كان زين.	من المحتمل أن يكون الطعام غير الناضج على الغداء غير مستحب .
ممكن تخبرني شنو اسرع طريقة حق اطرشها؟	هل أخبرتني عن أسرع طريقة لإرسال ذلك ؟
اي مضرب استخدم حق الرمية الجاية؟	أي المضارب سأستخدمها للضربة القادمة ؟
ممكن توريني شلون املي تقرير فقدان شنطة، لو سمحت؟	أرني ، من فضلك ، كيف أستوفي بيانات حقائب السفر المفقودة .
مو قادر اقرر. برجع بعدين.	لا أستطيع أن أقطع برأي . سأعود فيما بعد .
بغيت آخذ شي من شناطي.	أود أن أخرج شيئا من حقيبتي .
اي، قبلني دكتور جونسون امس.	أجل ، لقد قبلني دكتور جونسون أمس .
ابغي لحم خنزير.	أريد شيئاً من لحم الخنزير .
لو سمحت عض على اسنانك شوي شوي.	عُضّ على أسنانك برفق ، من فضلك .
بتم في فندق، بس ما عندي حجز للحين.	سأقيم في فندق ، ولكني لم أحجز بعد .
بيكون زين اذا قدرت تزيد سعتك الانتاجية.	سيكون من المفيد لو تمكنتم من زيادة طاقتكم الإنتاجية .
عندك وحدة اصغر؟	هل لديك واحدة أخرى أصغر ؟
اقدر اوصل على الوقت اذا مشيت الحين؟	هل يمكنني أن أذهب هناك في الميعاد إذا غادرت من هنا الآن .
شكراً. ووين اقدر اخذ بطاقة تلفون؟	شكرا . أين يمكنني الحصول على كارت تليفون ؟
خلصت من اكلي. لو سمحت شيل الصينية.	لقد انتهيت من وجبتي ، من فضلك ارفع الصينية .
افضل سيارة اوتوماتيك.	أفضل سيارة بها نظام إلي لنقل الحركة .
في محل الهدايا اللي عند المدخل.	في متجر التذكارات بجوار المدخل .
ضيعت بوكي في المركز التجاري.	لقد فقدت محفظتي في مكان ما من المتجر متعدد الأقسام .
هالواين صج هداني.	هذا الخمر أراحني فعلاً .
انا مو من اهل هالمكان.	أنا غريب تماماً على هذا المكان .
ممكن تفتح لي الباب؟	هلا فتحت لي الباب من فضلك ؟
اوه، صج؟ اكيد عندك مجموعة كبيرة.	آه ، عندك ؟ بالتأكيد إن لديك تشكيلة كبيرة .
احس ببرد وجبدي تقلب. في كرسي انبطح عليه؟	أنا مصاب برجفة وغثيان . هل يوجد مقعد أرقد عليه ؟
هذي نظام المعاشات بالأقدمية.	إنه نظام الأجور بالأقدمية .
صباح الخير. نمت زين؟	صباح الخير . هل استرحت في نومك ؟
ممكن تسوي لنا حجوزات حق باجر المسا؟	هل تقوم بالحجز لنا لمساء الغد ؟
اثنعش الظهر.	الساعة الثانية عشر ظهراً .
انا ورفيجي مفرقين، نبغي نقعد مع بعض.	إنني بعيد عن صديقي ، نود لو نجلس معاً .
كانت عيونه سود وبينهم مسافة.	كانت عيناه سوداوين ومفتوحتان على مداهما .
المزارات في اليونان تاريخية.	لقد كانت المزارات في اليونان تاريخية .
فهمت. في واحد بالمية رسوم اضافية.	أدرك هذا . هناك واحدً في المائة أجرة إضافية .
إقامة كم ليلة هو؟	كم عدد ليالي الإقامة ؟
عندك نص غرشة رد واين؟	هل لديكم نبيذ أحمر سعة نصف زجاجة ؟
ممكن تملي استمارة التأمين الصحي هذي، لو سمحت؟	هل يمكنك أن تملأ استمارة التأمين الصحي هذه ، من فضلك ؟
