في تنزيلات للأعضاء؟	آوه , الأمر بسيط ، هل أنت هنا ، على أية حال .
بدي اسدد هاد الشيك بسبعين دولار .	لقد ذهبت إلى نيويورك .
في كثير وقت للطلعة؟	عملت إعادة تأكيد بالتليفون منذ يومين .
وين المحطة الجاي؟	هل عندك لون أفتح ؟
وين البنية التحتية؟	نتطلع لان نراك مرة أخري .
كويس، متى؟	اتبعني .
ليش الطيارة مش عم تطلع؟ احكيلي شو عم بصير.	أريد كوباً من الخمر الأحمر ، من فضلك .
مرحبا، اسمي أودا. في عندي حجز الليلة، بس رح اتأخر شوي لأدخل. عشان هيك، لو سمحت خلي الحجز.	لقد سرقت حقيبتي في ردهة الفندق .
بقدر انزل هون عند مركز روكفيلر؟	لقد نمت و لم أتيقظ حين رن منبه السادسة و النصف .
مع هيك انا ما بحب اللون . بقدر ارجع هاد؟	لقد أمضيت وقتاً ممتعاً اليوم .
المي كتير سخنة.	أريد الذهاب .
طيب، اذا انكو الثنين مصممين، رح اروح معكو .	هل لديكم شخص يتحدث اليابانية ؟
بحتاج تذكرة؟	نعم من فضلك . اسمي كيروساوا . حتى متى يمكنك أن تحتفظ بتذكرتي ؟
بتقدر تسحب لهون؟	لدي بعض واجبات اللغة الإنجليزية والرياضيات واللغة الفرنسية .
أروح على اليسار؟	كرسي علي الممر , من فضلك .
نمت منيح؟	أنا طلبت مقعد غير مسموح فيه التدخين عندما سجلت اسمي ولكن هذا المقعد مسموح فيه التدخين .
في سوبر اكسبريس على التسعة و نص؟	شركة الخطوط الجوية اليابانية ، طائرة رقم واحد اثنان ثلاثة .
شو عندك خضار؟	حلمي أصبح حقيقة .
انتبه للحفرة، انتبه للحفرة، بعدين قريب من البواب، لو سمحت.	كم تستغرق كي تصل إلي اليابان ؟
بقدر أشوف هدا؟	أريد بعض القطرات .
هاي هدية لصاحبي.	أُفضلُ حجرة هادئة .
سيارتي خربت، لو سمحت تعال و خدها.	هل يمكنني أن أدعوك للعشاء في الخارج وقتاً ما ؟
من هاد الصبح.	إنه واسع جداً عليّ . أرني مقاساً أصغر من فضلك .
أنا بدي أقابل الأستاذ ويليم.	هل هذه السيارة الأجرة متاحة ؟
عندك مانع اعمل مكالمة على حساب الطرف الثاني؟	"كم تكلفة الذهاب إلى "" هوليداي إن "" بالسيارة الأجرة ."
بقدر آخد برنامج؟	مساء بعد غد .
المبنى الثاني على شمال هداك المبنى الابيض .	هل يمكنك أن تخبرني عن الطريق إلى يونيون سكوير ؟
هدا كتير غالي.	حسنا ، عندما تأتي إلى اليابان ، من فضلك زر منزلي .
ممكن تحكيلنا عن تقييمك لهاي الخطة؟	متحف الفن بالمدينة جيد .
كيف بتحب تعمل شعرك اليوم؟	أريد أن أستأجر قارب بمرشد من فضلك .
المسؤول، لو سمحت.	يعتبر معبد هوريوجي من أقدم المباني الخشبية في العالم التي تستحق المشاهدة .
عندك مانع اخد صورة الك و ل التكسي تبعك؟	هذه غرفة رقم اثنين واحد وثلاثين . هل يمكن من فضلك أن تحضر فنجانان من القهوة ؟
طيب، ما بعرف لسا، بس أكيد رح أحاول.	أغلق الآن وسوف اتصل بك مرة أخري .
بد استأجر قارب .	واحد بيرة ، شريحة لحم مع بطاطس فرنسية وسلطة الشيف الخاصه .
بقدر أحول مصاري لحساب التوفير؟	أين يمكنني أن أجد استعلامات السائحين ؟
شو بالنسبة للعشا؟	سأعود هنا مرة أخرى غداً . ما هي مواعيد عملك ؟
ممكن ترجعلي أغراضي؟	أنا قادم من هوكايدو .
مرحبا، إسمي عودة. عندي حجز هاي الليلة، بس راح اتأخر شوي على بين ما أنزل الفندق. عشان هيك لو سمحت خليلي التسجيل.	لقد سرقت حقيبتي في ردهة الفندق .
أخدت قرار؟	هذه ضيقة .
بتقدر تضيق هاد البنطلون؟	يبلغ الرسم الأساسي خمسمائة دولار وأجر إضافي قدره خمسة وخمسون دولاراً شهرياً .
راح يكون عندي أي صعوبة في التعامل مع الجمارك؟	من فضلك افتح فمك على مداه .
وين مدخل مترو الانفاق؟	من فضلك ادخل رقم هويتك الشخصية .
طيب. تأكد. ممكن تعطينا رقم تلفونك، بس في حالة احتجنا إنو نتواصل معك؟	لا ، أشعر أنني محظوظاً . هيا .
وين راح نلتقي؟	أخشى أن لا تستطيع . سيجب عليك أن تخرج إلى هناك وتتمشى في المكان .
هدول ليفايز خمسمية و واحد اصليات؟	من فضلك أعطني إيصالاً لشركة التأمين .
ممكن آخد نشرة؟	ماذا عن السيارة التي هناك ، بلايموث ؟
ما تسكر سدادة البانيو كلها .	أعرف كيف تشعر ، هون عليك .
ارجع اشحن البطارية، لو سمحت .	خمسون سنتاً للكلمة . إنه أغلى مما توقعت .
عندي إجتماع تاني.	حسنا ، ابق على الخط . سيد/ ناكاجيما ، الآنسة/ سايتو يبدو أنها لا ترد على المكالمة . هل تريدني أن أتصل عليها فترة أطول ؟
لو سمحت اختار نبيد مناسب.	هل تحتوي على حمام ومرحاض ؟
لو سمحت عبيلي تقرير المفقودات.	هل بإمكاني رؤية هذه الحقيبة ؟
الساعة تلاتة و ربع.	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
لو سمحت، وين المطعم الرئيسي؟	أريد مسكناً .
احتياطاً، أعطيني رقم الشخص المسؤول.	لدينا ما يكفينا للاستمرار لمدة يومين .
الكعب كتير عالي بالنسبة الي.	لا أستطيع أن أنام جيدا .
تاريخ انتهاء الصلاحية هو شهر ثلاثة الف و تسعمية و تسعة و تسعين .	كان هناك حوالى ثلاثين دولاراً و بعض بطاقات الائتمان .
مين بلعب؟	نعم ، أنا كذلك .
شو نوع الصوص؟	لقد قمت بتسديد ثمن الوجبات ورسوم الفندق مقدماًً .
انبسطت كثير .	هل يمكن أن نلعب بهذه الأحذية ؟
متى بتتوقع رح تبين؟	مما صنع هذا ؟
هي فاتورتك. بتطلع تلاتمية و سبعة وتسعين دولار.	هل لك أن تريني كيف تعمل فتاحة العلب الكهربائية هذه ؟
بدي دونت، لو سمحت.	هل لك أن تساعدني في الوصول إلى حقيبتي ؟
اوك . رح احكي معك بس يجهزو .	هل لديك بيرة يابانية ؟
بس عندي موعد اني أشوفها على الساعة تنتين.	من هو مؤلف المسرحية ؟
لازم نلتقي ببعض كمان مرة أكيد.	أي من هذه الأحذية للبيع ؟
ناكاي.	استدع شخصاً يتحدث اليابانية .
من أي مكان بتطلع باصات المعالم السياحية؟	سأشارك في جولة نيويورك التي ستكون بطائرة مروحية .
رح استنى حتى يصير في مجال على الترس .	أريد لعبة لبنت عمرها خمس سنوات .
هدا المكان مليان ناس، صح؟	ينبغي ألا أشرب أي شيء يحتوي على ملح .
بس مش المطاعم اليابانية ب كيوتو غالية؟	هل لديك علم ما إذا كان هذا المطعم يتطلب حجزاً ؟
بتقدر تفرجيني تاني خاتم على اليمين؟	لا أستطيع أن أجدها .
احنا بنطير تلات مرات في الاسبوع، التلاتا، الجمعة و السبت.	نعم ، كل عشر دقائق .
أوه، جد؟ كيف حبيتها؟	آسف , إنها محجوزة بالكامل لموسم أجازات عيد الميلاد ، لكن عندنا مقعد واحد في الثاني والعشرين من ديسمبر .
متأسف، ما بنبيع تزاكر للمسرح.	لاحظ الفجوة ، لاحظ الفجوة ، ثم قرب الأبواب ، من فضلك .
لو سمحت طلعه مع الأغراض اللي اشتريتهم لجمارك المطار.	ما هي أسرع وجبة ؟
راح نروح بالباص؟	لك جزيل الشكر ، كنت أود أن أحضر ولكني أخشى أن يكون لدي موعد آخر .
كيف لقيت الفكرة؟ احنا بنقبل شرطك لست أشهر بشرط انك تعطينا الصلاحية نبيعة بعد ست أشهر من تاريخ انتهاء العقد.	عندي تذكرة لديدرويت تغادر الساعة الحادية عشر صباحاً .
كم كله مع بعض؟	لا أفهم الإنجليزية الأمريكية ، إنما أتحدث الإنجليزية الراقية .
لازم أحول على أو واحد صفر صفر. في مجال؟	سوف أعطيك عقار مسكن للألم .
عادي انو ولا حدا عم يسمع لتعليمات الأمان؟	هل يذهب هذا الليموزين إلى فندق بالاس ؟
رح أخد شوت من جاك دانييل.	إنني أنوي قضاء الإجازة في وسط المدينة حتى الخامس من شهر مايو .
كم عمر هاد الولد؟	من فضلك أكمل البيانات الناقصة في التقرير .
عندك دخان؟	سآخذ هذا وهذا .
حبينا العشا.	هل قمت بوضع طابع بريد على الكارت البريدي .
ما بدك توخذ كاسة شاي؟	هل يمكننا تناول طبق من فضلك ؟
أنا كتير متأسف، بس حابب أأجل الموعد.	نعم ، فعلت . ذهبت الأحد الماضي مع صديق .
على الشمال، لو سمحت.	هل أستطيع أن أطلب بيتزا كبيرة بالجبن ؟
لو سمحت اتأكد كمان مرة.	ليس تماماً . فقط شيء ما غير غالي الثمن .
وين مكتب الممتلكات المفقودة؟	هل ممكن أن تحف شعري نصف بوصة فوق الحاجب ؟
متأسف الكمام كتير قصار.	توقف في هذا الجانب من التقاطع القادم , من فضلك .
عندك مانع ازا بقعد هون؟	سأقوم بتسجيل الدخول في تمام الساعة الثامنة مساءاً تقريباً .
طيب، هو غالي. مش مصنوع في اليابان، صح؟	هل لديك وقت الليلة ؟
بيت اوبرا ميتروبيلتون .	هل يمكنك مساعدتي ، من فضلك ؟
عندك بطاريات لهاي الكاميرا؟	اقتراحه قبل .
في عندك كندرة رسمي عريضة؟	كم تكلفة الإفطار ؟
طالعة حلوة .	أنا لا أفهم ما تقول .
واحد برغر مع جبنة و عصير برتقان لو سمحت .	تفضل هذان دولاران . احتفظ بالباقي .
هدول كل شنطك؟	سأغادر غداً .
عدد السكان في اليابان تقريباً مية و تلاتين مليون.	أظن ذلك .
حدا هجم علي.	هل يمكنك أن تغير فاتورة بعشرة دولارات ؟
محفظتي، جواز السفر وثبوتات شخصية تانية.	نحن لدينا عربة لتقديم الطعام وأخرى للقهوة على متن القطار .
أنا لازم أطلع من الفندق قبل الظهر.	إذا وجدتها سوف نتصل بك .
الاسم هو جورو موتوياما . و الرقم صفر ثلاثة ثلاثة اثنين ستة واحد اثنين اربعة تسعة خمسة .	أود أن أصرف هذا الشيك بسبعين دولاراً .
هلأ شريتو.	هذا الخمر أراحني فعلاً .
هاي البوابة للاس فيجاس؟	بالتأكيد سيدتي . هل تريدين استخدام لبيسة حذاء ؟ كيف حال المقاس ؟
كتير اتشرفت بزيارتي لمكاتبكم و مناقشتكم بمواضيع مهمة. شكراً كتير على تعاونكم.	ها هو شيء لك .
طيب، خلص وقتنا . بنقدر نكمل هاد النقاش يوم الخميس على الوحدة؟	ماذا عن حمل هذه الأحذية فيها لي ؟
اوه، لا . هاد ما رح يكون ضروري . انت اصلا عملت اللي بيكفي و زيادة .	أكياس بلاستيك من فضلك .
شريت هدا قبل شوي، بس بتقدر تبدل هدا بهداك؟	لماذا تستيقظ مبكراًُ كل صباح ؟
بدي سويت.	حسناً ، سأرسلها لك إلى لاس فيجاس .
بقدر اطلب؟	هل لديك أي أدوية ؟
فكرت انكو يا جماعة بتوكلو بس دونت .	أين يمكنني أن أشتري حصيرة للشاطئ ؟
أنا مش كتير شاطر بالألماني.	نعم ، يمكنك شراء الطوابع من آلات البيع في البهو .
بدنا طاولة قريبة من المسرح.	لقد كان هناك حادث مرور .
هاي كثير غالية .	بالضبط . أنت تشاركنا في رأينا . علي فكرة , هو قال انك ذو سلوكيات حميدة .
هو محدد على الساعة تمنية و نص المسا بالتوقيت المحلي.	هل يشمل كل شيء ؟
في صناديق بريد قريبة من هون؟	بعضها دون سجائر مرشحة ، من فضلك .
خذ هاد الدوا بعد كل وجبة بس يوجعك كثير .	سأصل في التاسع من مارس وأغادر في الرابع عشر .
أه، طبعاً.	أعتقد أنه لدينا ، لحظة واحدة من فضلك .
شكراً إلك مرة تانية على تزكيري. في كتير ناس بنسوا يسجلوا أسمائهم؟	حسنا ، ما هو ، رأيك ؟ أود بالتأكيد أن أستمع إلى وجهات نظرك .
أنا حاسس حالي مرهق ومعصب.	من أين أستقل الأوتوبيس كى أذهب إلى المتحف ؟
بنستعمل عصي لما ناكل.	السعر سيكون عشرة دولارات للرأس .
ما في عنا شنتة توسع هالكمية راح أحطهم في كيس بلاستيك كبير.	ولأن هذه الحقيبة مصنوعة من مادة الخمر فكما تلاحظ هي قوية جدة وعلى أحدث موضة .
شو وقت الوصول المتوقع تبعنا؟	هل انا مضطر لتغير الطائرة في الطريق ؟
شكراً لأنك استنيتي، سيدة ماكوير. هيو. تفضلي، لو سمحتي.	قميصي رائحته عرق .
الجهة اليسار من هاد الطابق، قريب من الدرج الكهربائي.	لابد أن أتجه إلى السفارة اليابانية .
أنا بدي سبرايت كبير.	خمسة وعشرين دولاراً شاملة أجرة الحافلة ، ومصاريف المرشد والدخول .
بدي شوية عطر .	أليس هذا خطير ؟
هاد كثير غالي .	حسنا ، عندما تأتي إلى اليابان ، من فضلك زر منزلي .
ورقة انجليزي، لو سمحت.	أريد شيئاً بأسلوب شانيل المتكرر .
شو رأيك بشوية قهوة؟	شخص ما فتح الطرد الخاص بي .
لسا شكلهم على خضار شوي.	ها هو ذا رقم تليفوني وعنوان البريد الإلكتروني الخاص بي .
بتقدر تعطيني أوتيلات رخيصة و نظيفة؟	هل ستقوم بعمل الترتيبات مقدماً ؟
بدي أأكد على رحلتي لشيكاغو في سبعتاش الشهر.	أريد شريط للآلة الكاتبة , من فضلك .
بأي بلد معمول هاد؟	كيف تريد فواتيرك ؟
أنا محشور. بتقدر تفتح زرفيل الباب، لو سمحت.	هل أنا بحاجة للعودة فورا إلى اليابان ؟
شو بتعمل لما يكون عندك وقت فراغ؟	تحقيق شخصية . آه ، هل جواز السفر ينفع ؟
أه، في عنا منو. رح نحضرلك ياه.	كم تتقاضى لتطبيع صور الفيلم ؟
في اكسبريس لبوسطن؟	في يوم الأربعاء ليلا .
بقدر ابعث ايميل واحد بدولار؟	الوقت يتأخر . يجب أن أرحل .
بتبعد حوالي تسعة وتسعين ميل.	لن أنس أبداً الوقت الذي أمضيناه سوياً تحت الشجرة في يوم صيفي مشرق .
بس دقيقة، لو سمحت .	هذه بها شرخ .
هدول ليفايز خمسمية وواحد أصليين؟	من فضلك أعطني إيصالاً لشركة التأمين .
هاد الباص الصح لوسط البلد؟	هل تعيش بمفردك ؟
هاي . فرصة سعيدة .	هل ترقصين معي ؟
أعداد كبيرة من الناس بروحوا على الشط خلال هاد الفصل.	نعم , نحن نقضي وقت جميل في هاواي . كنت أتمنى لو كنت هنا .
العفو.	أود أن أرسل بطاقة البريد المصورة هذه إلى اليابان .
شكراً لضيافتكم.	هل تستطيع أن توصلني إلى المحطة في خمس عشرة دقيقة .
اشتريه بس هلا .	هذا الخمر أراحني فعلاً .
عندي اشياء بدها غسيل .	نعم ، يبدو أنه شئ يحتاج لمزيد من الفحص ، هلا تحريت ذلك يا سيد كينان , ثم ترفع تقريراً بالنتائج للسيد ناكاياما بأسرع وقت ممكن ؟
بدي غرفة مع حمام.	أخبرني عندما نصل إلى المتحف .
بدي مع ساعة ايد تانية.	أربع ليالي .
بتعرف دكتور سنان شاطر؟	طول الصندوق خمسة وستون سنتيمترا وعرضه ثلاثين سنتيمترا وارتفاعه ثمانية عشر سنتيمترا .
الأفضل الك تطلع بقطار الساعة تمنية ونص.	احتاج بعض لحوم الضأن .
بتقدر تقصر أكمامه؟	أرغب في القيام ببعض أعمال الخير .
قديش أبعد؟	بهذا السعر , اعتقد إنني سوف ابحث عن محلات أخري .
احكي، بتعرف ازا في اشي مهم نشوفه هون؟	أنا في إجازة .
هي صغيرة وأمورة.	بالتأكيد يا سيدي . ما اسمك ؟
ليش ما تعطيها هدية؟	هل بإمكاني أخذ إيصال استلام , من فضلك ؟
أكيد. خليك دغري و بعدين لف عاليمين عند الزاوية التالتة. بتلاقيها على يمينك.	إنهم في السينما حتى وقتنا هذا .
صار عندي التواء برقبتي وأنا نايم.	من فضلك اعطني سعر تقديري .
أنا انخدشت.	قد حدثت منذ حوالي ست ساعات من الآن .
عن كم بتكلف الخدمة؟	من أين يمكنني شراء تذكرة لنقلى إلى المكان الذي أريده ؟
لا، لسا. في كتير عشان تختار منه.	أنا أسف . أنا نفسي غريب عن هذا المكان .
قديش حق كراسي البلكونة؟	لدينا بيرة ، وويسكي ، وبراندي ، وجن ، وفودكا ، وخمر .
بدي أحجز طاولة لتنين على الساعة السبعة، لو سمحت.	هذه خمسة و ثلاثون دولاراً .
هاي هدية . بتقدر تغلفها بورق هدايا حلو؟	هل من الممكن أن أحجز في جولة سياحية استطلاعية ؟
اها . صراحة، الفيلم هاد سرعته عالية . عندك مانع انو تطلعو؟	الشيء نفسه لي ، من فضلك .
بدي فيلم من هاد رقم ال ايه اس ايه لهاي الكاميرا، لو سمحت .	هل تستطيع تقسيم هذه إلى أرباع ؟
بقدر استعير شوية كتان؟	من فضلك اغلق جميع الأجهزة الإلكترونية .
اه، انا . اتعودو يعيشو قريب مني في كاليفورنيا بس انتقتلت ل فلوريدا من سنتين . و انت؟ بتسافر لحالك؟	هل يمكن أن تحضر أمتعتي أسفل عند السابعة صباحاً ؟
هاد اللون غلط.	هذا ملفوف .
وين مكتب اجر-سيارة؟	مرحبا بكمً على متن الخطوط الجوية الفرنسية .
بدي أخلي شعري زي ما هو معمول.	أنا مدبرة منزل .
وين منشأ هذول السمك الفراش؟	هل تعلم أن أحد أكبر بطولات السومو ، نوع من المصارعة اليابانية التقليدية ، بطولة أمريكية ؟
بدنا غرفة خلفية.	هل يمكنك أن تحجز هذا المقعد لي ؟
شو عندك أنواع؟	سجلت حقيبتين .
وين مدخل المترو؟	من فضلك ادخل رقم هويتك الشخصية .
