معايا حوالي الفين و خمسميت دولار بالين الياباني .	يوجد لدى حوالي ألفي وخمسمائة دولار بالين الياباني .
ممكن أطلب كوباية خمرة؟	هل لي أن أطلب كأس نبيذ ؟
هو لازم أرجع أعمل تأكيد تاني؟	هل يجب على أن أقوم بإعادة تأكيد للحجز .
مفروض ادفع عربون؟	هل أدفع مبلغا مقدما ؟
لف شمال لما تعدى كوبرى المشاه.	اتجه يساراً بعد أن تجتاز كوبري المشاة هذا .
خلي قصتي نازلة، لو سمحت.	اجعل قصة الشعر تتدلى لأسفل , من فضلك .
عاوز شوية بنطلونات.	أريد عدد من البنطلونات .
عايز شامبو للقشرة .	أريد مستحضر ضد قشرة الشعر .
إحنا لازم نروح هناك تاني مع بعض.	أي من هذه الأحذية للبيع ؟
حأعيد تصميم المطبخ .	إنني أعيد تخطيط المطبخ ؟
الجنينة القومية دى إسمها إيه؟	حدث مؤخراً انتشار في خبراء الطعام ، أليس كذلك ؟
رحلتي بتاعة خطوط اليونايتد واحد زيرو تلاتة يوم عشرة مارس.	رحلتي يو إي واحد صفر ثلاثة في العاشر من مارس .
أنا عايز على الأقل نص ساعة عشان أجهز شنطي.	احتاج نصف ساعة على الأقل لإعداد حقائبي .
ده بس لو بتاعك، حضرتك. ههههه، أنا بهزر معاك.	ما هو نظام الاسترداد ؟
من فضلك وريني انا فين عالخريطة ديه .	من فضلك أرني أين أنا على هذه الخريطة .
امشي علطول طوالي من غير ما تحود لحد ما توصل لفندق هوب.	استمر في الاتجاه المستقيم حتى تصل إلى شارع هوب .
ممكن أجر معدات غطس؟	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
خليلي القصة تنزل لتحت، لو سمحت.	هل يمكنك أن تخبرني كيف أذهب إلى هناك ؟
في حمام في المحطة.	في غرفة انتظار بالمحطة .
هو ممكن آخده أسرع؟ عشان أنا محتاجه بأسرع وقت ممكن.	هل يمكنني أن استلمها أسرع ؟ لأنني احتاجها في أسرع وقت ممكن .
شنطتي باظت خالص.	لقد أتلفت حقيبتي .
اديني محفظتك.	اعطني محفظتك .
بياخد يوم كامل. المرشد هايكون هنا عشان ياخدك الساعة تسعة الصبح.	إنها تستغرق يوماً كاملاً . مرشد الدولة سيكون هنا ليأخذنا في تمام الساعة التاسعة صباحاً .
التذكرة ديه لسه شغاله؟	هل ما زالت هذه التذكرة متاحة ؟
ياريت.	هل لديكم مرشد ذو خبرة ؟
كلهم بصحة كويسة. شكرا ليك.	جميعهم في صحة جيدة , شكراً لك .
لو سمحت أطلب تاكسي الساعة أتنين بعد الضهر.	من فضلك استدعي سيارة أجرة في الساعة الثانية ظهراً .
عندك اتوبيس للمطار؟	هل لديك حافلة إلى المطار ؟
طبق المحار بتاعنا خفيف نوعا ما.	طبق المحار الخاص بنا خفيف إلى حد ما .
وبعدين، خططك إيه لبكرة؟	إذن ، ما هي خططك بالنسبة لباكر ؟
عايز أأجر مركب بموتور .	أود أن أؤجر قارب بمحرك .
عموما، إي يعني ممتاز، بي، جيد، سي، مقبول، دي، ضعيف، إف، راسب و آي، مش كامل. بعض المدارس بتسخدم زائد وناقص مع الحروف.	عموماً فإن (أ) يعني ممتاز ، و(ب) يعني جيد ، و(ج) يعني عادي ، و(د) يعني ضعيف ، و(هـ) يعني فشل ، و(و) يعني ناقص . وتضيف بعض المدارس علامة الناقص والزائد إلى هذه الحروف .
ممكن آخد كولا، من فضلك؟	هل يمكن أن أخذ كولا ، من فضلك ؟
اهلا. أتفضل أقعد.	هالوا . تفضل بالجلوس .
عشرين دولار في الأول.	عشرون دولاراً مقدماً .
يعني إن الفيلم ممكن مايكونش مناسب للأطفال تحت خمستاشر. فالأهالي يبقوا بيقرروا إذا كانوا هيسمحوا للأطفال تشوف الفيلم.	هذا يعني أن الفيلم ربما يكون غير مناسباً للأطفال تحت سن الخامسة عشر . لذلك فإن الآباء بحاجة إلى الأخذ بعين الاعتبار إذا ما كانوا سيدعون الأطفال يشاهدون الفيلم .
ادي رخصة سواقتي الدوليه .	ها هي رخصة قيادتي الدولية .
انا بأسأل ان كان عندك تذاكر بتتباع في يوم العرض.	ترى ، هل لديكم أية تذاكر تُباع في يوم العَرْض ؟
عايز احطه في صندوق ايداع امن .	أود أن أضع ذلك في صندوق ودائع آمن .
هاخد بولة آيس كريم جوز هند في بسكوته، لو سمحت.	سآخذ ملعقة كبيرة من آيس كريم جوز الهند فوق مخروط بسكويت ، من فضلك .
انا اخدت قزازة العصير، بس ما اخدتش الباقي .	استلمت زجاجة عصير ولكني لم أحصل علي أي باقي .
هسألك بعد ما اتفرج.	هل لك أن تساعدني في الحصول على تذاكر .
عاوز بسكوت .	أريد بعض البسكويت .
فين متحف مونيه؟	أين متحف مونت ؟
بلليل بعد بكره .	مساء بعد غد .
من فضلك ادي الشراب ده لأبنك، جرعة واحدة، بعد كل وجبة .	من فضلك أعط طفلك هذا الدواء الشراب , جرعة واحدة بعد كل وجبة .
ممكن مكالمة تصحيني الساعة ستة الصبح.	من فضلك قم بالاتصال لإيقاظي غدا في الساعة السادسة صباحا .
كنت عايز كتاب تلوين.	هل أحصل على تعويض إذا لم تجدوا حقيبتي ؟
حبعتلك نسخة. لو سمحت اكتبلى عنوانك هنا.	سأرسل لك نسخة . رجاء اكتب عنوانك هنا .
ممكن أبدل البوت ده بواحد أصغر؟	هل أستطيع استبدال هذا الحذاء ذو الرقبة بواحد اصغر ؟
ممكن المينيو؟	هل لي بقائمة طعام ؟
إدخل. لو سمحت حطه على الترابيزة هناك.	هل من الممكن أن أتلقي مكالمة إيقاظ في الساعة السابعة صباحا ؟
من فضلك خد ده لموقف عربيات الاجرة .	من فضلك خذ هذا إلى موقف التاكسيات .
على الشمال، لو سمحت.	هل أستطيع أن أطلب بيتزا كبيرة بالجبن ؟
أشكرك . اتمتع بأقامتك .	شكرا لك . استمتع بإقامتك .
أنا هامشي دلوقتي. ممكن تبعتلي شيال، من فضلك؟	إنني راحل الآن ، هلاً أرسلت الحمال من فضلك ؟
ايوه، و عرض الدولفين جميل جدا .	نعم ، والدلافين جميلة جداً .
ممكن آخد خريطة للمنحنى، من فضلك؟	أريد خريطة للمنحدر من فضلك .
عايز كارت بدل اللي ضاع. أقدر آخده إمتى؟	أريد بطاقة استبدال . متى يمكنني الحصول عليها ؟
عايز حاجه خفيفة .	أريد شيئاً خفيفاً .
عندك مانع لو قعدت هنا؟	هل تمانع في جلوسي هنا ؟
لو سمحت تجيب الفطار بتاعى على أوضتى الساعة سبعة بكرة الصبح.	هل تحب الذهاب إلى المَرْقص ؟
من فضلك قوللي فين أقرب صيدلية.	أخبرني من فضلك أين أقرب صيدلية .
ممكن تمسح الترابيزة، لو سمحت؟	هل من الممكن أن تنظف المنضدة من فضلك ؟
اللون ده منتشر الأيام دي.	هذا اللون مرغوب هذه الأيام .
من فضلك إدينى دة.	هل ستبحث في مطعمك عن كيس نقودي ؟
اه، يا غالي. انا مادركتش انه انا لسة معايا دولز.	حفلة لأربعة ، الساعة السابعة والنصف الليلة . ما الاسم الذي تسميه لها ؟
بحوالي ميتين دولار تقدر تشتري فازة جميلة.	بحوالي مائتين دولار تستطيع أن تشتري زهرية جميلة .
السحاب شكله جميل من هنا.	تبدو السحب جميلة من هنا .
فين الصودا؟	أين تُقدم أغاني البوب ؟
عندك رزم علب علشان نبعت الطرود؟	أريد أن أغير طلبي .
بالفطار؟ انا عايز احجزه .	بالإفطار ؟ أود أن أحجزها .
أنا حاسس إنى تعبان جدا.	أود أن أحجز جناحاً .
لا، أعتقد أنهم نسيوا يجبولنا واحد.	لا , أعتقد أنهم نسوا أن يحضروا واحدة لنا .
أنا استمتعت جدا بالوجبة.	أشعر بتحسن الآن .
عملت مكالمة .	قمت بإجراء مكالمة .
ممكن ارتب حاجتي دلوقتي؟	هل لي أن أنصب معداتي الآن ؟
أعتقد هاخد اللي بخمسين سنت. إديني دستة، لو سمحت.	أعتقد أني سوف أخذ التي قيمتها خمسين سنتا . أعطني اثني عشر واحدة , من فضلك .
انا فاهم . ممكن اخد رقم الكريديت كارد بتاعك و تاريخ الصلاحية علشان اخللي الحجز ما يتلغيش، إذا سمحت؟	أفهم . هل لى أن آخذ رقم بطاقتك الائتمانية و تاريخ انتهائها كى أوقف لك الحجز من فضلك ؟
المحل بيفتح إمتى؟	متى يفتح المتجر ؟
انا أسف بس انا ما سمعتكش كويس . ممكن تتهجي الكلام؟	أنا آسف ولكنني لم أسمعك بوضوح . هل يمكن أن تتهجاه ؟
كنت مجروح.	لقد أصبت .
ممكن تقف جنبنا هنا و انا بأخد كذا صورة؟	هل يمكنك أن تقف في هذا المكان لأنني أريد أن ألتقط بعض الصور ؟
كم سعر الصرف دلوقتي في السوق؟	ما هو سعر صرف المارك ؟
ابعته مسجل بالبريد، من فضلك .	أرسلها بالبريد المسجل ، من فضلك .
إيه التخصص في المطعم ده؟	ما هو تخصص هذا المطعم ؟
انا مصور حر.	شكراً ، هذا يكفي .
أنا سبت الكاميرا بتاعتي في التاكسي.	نست آلة التصوير الخاصة بي في سيارة الأجرة .
عايز اعمل حجز لروما .	أود أن أعمل حجزاً إلى روما .
عندنا تلج كتير هنا .	عندنا الكثير من الثلج هنا .
ياربي، انت بتسوق بسرعة أوي. ممكن تبطأ؟	ياه ، إنك تقود السيارة بسرعة كبيرة . هلا أبطأت ؟
معاك صوت؟	هل معك الفويس ؟
ممكن أوضة لليلة دي؟	هل يمكن الحصول على غرفة لهذه الليلة ؟
آخد الشنط بتاعة رحلة الخطوط اليابانية واحد وعشرين منين؟	أين يمكنني آخذ أمتعتي من على متن رحلة الخطوط الجوية اليابانية رحلة رقم واحد وعشرين ؟
إنت متدهاش هدية ليه؟	هل بإمكاني أخذ إيصال استلام , من فضلك ؟
معلش. أحنا مليانين لغاية بكرة باليل.	من فضلك كبر المطبوعة إلي هذا الحجم .
ايه اللي بيخليك تذاكر جامد ؟	ما الذي يحملك على المذاكرة بجد ؟
ايه اللي بيعض؟	ما اللاذع ؟
الرسوم الاساسيه خمسميت دولار بالاضافة لمصارف اضافيه خمسه و خمسين دولار في الشهر .	يبلغ الرسم الأساسي خمسمائة دولار وأجر إضافي قدره خمسة وخمسون دولاراً شهرياً .
عندك ده بلون تاني؟	هل لديك هذا بلون مختلف ؟
اتأسس سنه الف و سبعميه و تلاته و خمسين لكن الواجهه بالاعمده الرخام اتبنوا الف و تمنميه اتنين و خمسين .	أسس في عام ألف وسبعمائة وثلاثة وخمسين بيد أن الواجهة ذات الأعمدة الرخامية قد تم بنائها في عام ألف وثمانمائة واثنين وخمسين .
ممكن افضل هنا عشان اشوفه؟	هل يمكنني أن أبقى هنا لرؤيتها ؟
اسف، مش حاببه .	آسف , إنها لا تروق لي .
لازم اشوف دكنور بكرة الصبح .	يجب أن أرى طبيباً غداً صباحاً .
ديه جولة سياحية نص يوم؟	هل هي جولة لمدة نصف يوم ؟
أنا رحت العرض بتاعك تلات مرات السن اللي فاتت في اليابان.	لقد ذهبت إلى معرضك ثلاث مرات العام الماضي في اليابان .
عاوز بودرة جسم.	هل اتصلت بي ؟
لو سمحت إختار نبيت كويس مع الأكل بتاعنا.	من فضلك اختر نبيذاً جيداً لوجبتنا .
من إمبارح.	أنت بحاجة للراحة .
التواليت منين؟	أين مكان دورات المياه ؟
ممكن آخد شوية فلفل اسود؟	هل لي في بعض الفلفل ؟
نزلني لما تقف تاني .	أنزلنى عند المحطة القادمة .
رسوم الدخول كام؟	كم مصروفات الدخول ؟
تحب صوص إيه؟	ما نوع التتبيلة الذي تريدها ؟
عايز ايه؟	ماذا تريد ؟
ده ساقع شوية . ممكن تدفيه؟	هذا بارد إلى حد ما . هل يمكن أن تقوم بتسخينه ؟
الأوتوبيس ده حيقف في شارع ستونر؟	هل هذه الحافلة تتوقف في شارع أستونر ؟
اوه . هو عارف اننا محتاجين لبس .	آه . إنه يعرف أننا نريد ملابس .
أنا هاخد اللي هاتقترحه.	سآخذ ما تزكيه .
في اي دور مكان ملابس الستات؟	في أي طابق توجد ملابس السيدات ؟
ممكن تملا استمارة التأمين الصحي دي، لو سمحت؟	هل يمكنك أن تملأ استمارة التأمين الصحي هذه ، من فضلك ؟
استنى دقيقة، لو سمحت.	هل ستذهب هذه الحافلة إلى بوسطن ؟
ممكن من فضلك اخد الوصل؟	هل بإمكاني أخذ إيصال استلام , من فضلك ؟
سن الولد ده كام؟	كم عمر هذا الصبي ؟
زميلي كان بيعدي الشارع و الاشارة خضرا .	رفيقي كان يعبر الشارع عند الضوء الأخضر .
فيه مطاعم كتيرة في المنطقة هنا .	هناك مطاعم كثيرة قريبة من هنا .
إحنا عاوزين نقعد أربع ليالى من أول أغسطس.	كان البحر إلى الأسفل من بعيد .
حتكون أربعين دولار بالاضافة للضريبة، يبقى حتكون تلاته و اربعين دولار كلهم .	سيكون أربعين دولاراً زائد الضرائب ، مما يجعلها ثلاثة وأربعين كلها .
هو دة مكتب الاستقبال؟ فى عيادة قريبة؟	ما هو سعر الصرف اليوم ؟
الخطوط الجوية الأمريكية.	الخطوط الجوية الأمريكية .
الخطوط الجوية دلتا .	شركة الخطوط الجوية دلتا .
حنتابع التطويرات بأهتمام بعد ما نرجع لليابان .	سوف نتتبع التطورات بعناية بعد عودتنا لليابان .
أتمنى كدة.	هل لديكم مرشد ذو خبرة ؟
ديه تذكرتك و اشعار تأكيد حجز الفندق .	ها هي تذاكرك وورق التأكيد للفندق .
عايز احجز مركب تجديف .	أود أن أحجز قارب عوم .
فيه حد هنا جرب يعمل تنفس صناعي؟	هل يستطيع أحد هنا أن يجرب التنفس الاصطناعي ؟
عايز سوسيس مع البصل، لو تكرمت .	أود شطيرة هوت دوج بالبصل ، من فضلك .
عايز دوا لعسر الهضم .	أود بعض الأدوية لعسر الهضم .
عندي مشكلة في الشنطة اللي اشتريتها امبارح .	عندي مشكلة مع الحقيبة التي اشتريتها أمس .
عايز فيلم لنوع الإضاءة دي، لو سمحت.	أريد فيلماً لهذا النوع من الضوء الصناعي من فضلك .
حيكش؟	هل سينكمش ؟
ممكن اشوف اللساته، من فضلك؟	هل يمكنني رؤية القائمة ، من فضلك .
عايز الفيلم ده يتحمض. هايكون جاهز إمتى؟	أود تحميض هذا الفيلم . متي سيكون جاهزا ؟
فيه اى رحلات لباريس على خطوط يوروستار؟	هل لديك أية رحلات إلى باريس عبر قطار يوروستار ؟
ده شكله ايه في رأيك؟	كيف يبدو ذلك بالنسبة لك ؟
ممكن اتعامل بالفيزا كارد؟	هل لي أن استخدم بطاقة الفيزا ؟
أنا صرفت فلوس كتير ع الشوبينج.	لقد أنفقت مبلغاً كبيراً من المال على التسوق .
خد حبايتين مرتين في في اليوم .	تناول كبسولتين مرتين في اليوم .
معاك الفاتورة بتاعتك؟	هل معك الإيصال الخاص بك ؟
في اميركا، ايه الرقم اللي مفروض ادخلة علشان المكالمات الدولية؟	ما هو رقم الاتصال بالمكالمات الدولية في أمريكا ؟
أهلا. معاك خطوط طيران يونايتد.	سنأكلها معاً ، لذلك احضر شوكة إضافية من فضلك .
هو مالح شوية، بس عاجبنى. إنت جبته معاك كل الطريق من اليابان؟	هل تم تكرار التأكيد ؟
ممكن أخد فاكهة؟	هل يمكنك أن تعطني اثنين لليلة ؟
ممكن تبلغني أول ما تصلحه؟	هل من المكن إعلامي بمجرد إصلاحها ؟
اديني وقت عشان أقلبها في مخي .	اعطني وقتاً كي أفكر في الأمر .
ما اقدرش ابيع ديه بدون روشته .	لا يمكن أن أبيع هذه دون روشتة .
مقاسي سته .	مقاسي ستة .
من فضلك اعمل حجز لترابيزة لأربع أشخاص الساعة سبعة. اسمي سكاتا.	من فضلك احجز مائدة لأربعة أفراد الساعة السابعة . اسمي ساكاتا .
أنا ضيعت تذكرة الطيران بتاعتى.	لديك حاسة فنية .
فية كوافير رجالي في الفندق؟	هل يوجد صالون حلاقة في الفندق ؟
اتسرقت من شنطني .	لقد سُرقت حقيبتي .
أيوة، يا أفندم. عاوزني أقطعه إزاي؟	نعم ، سيدي . كيف تريدني أن اقطعها ؟
عايز مطعم هادي .	أريد مطعماً هادئاً .
تلاتة وربع.	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
أنا بتفسح.	أين يمكنني شراء أطباق ؟
يا رب تكون مش تعبان.	إذن ألا زالت تقود السيارات الأجرة لفترة طويلة ؟
قول له من فضلك إن شيمادا اتصل و إني هاجيله يوم الجمعة ده.	من فضلك أبلغه أن شيمادا قد اتصل وإنني سوف أزوره يوم الجمعة .
ممكن لو سمحت تفكلي الفلوس ديه بعملات أصغر؟	هل تفضلتم بتحويل هذه الفاتورة إلى فواتير أصغر ؟
ايوه، بس لازم تدفع رسوم اضافية .	نعم ، بيد أنه سيتعين عليك أن تسدد رسماً إضافيا .
ايوه، مظبوط .	نعم , ذلك صحيح .
أنا اتلخبط. عندك مانع ترسم لى خريطة؟	أنت قلت سعر صرفنا . هل هذا يعني أن لكل مصرف سعر مختلف ؟
دى مش تفاحة لكن خوخة.	من فضلك أعطني بعض الشاش .
اى نوع من الاكل يمشي معاه؟	أيّ نوع من الغذاء يتماشى معه ؟
امتى الفيلم ده حيكون جاهز؟	متى سيكون هذا الفيلم جاهزاً ؟
اوه، اشكرك . بيتي، ممكن تيجيلي، من فضلك؟	أوه ، شكراً . بيتي ، هلا أتيت ، من فضلك ؟
انا بتكلم إنجليزى شوية.	أستطيع أن أتحدث الإنجليزية قليلاً .
اعذرني، بس أنا معتقدش إن الرقم ده صح.	معذرة ، ولكن لا أظن هذا الرقم صحيحاً .
لو مؤاخذه . فيه محل بيع كتب قريب من هنا؟	عذراً . هل يوجد محل كتب قريب من هنا ؟
ايه اسم النبات ده؟	ما اسم هذا النبات ؟
عايز فلاشه كاميرا اليكترونية .	أريد لمبة للكاميرا .
ماشي. هتكلف خمسة وتمانين سنت لو بالبريد العادي وتلات دولارات بالظبط زيادة لو بالتوصيل الخاص.	لا أريد إزالتها .
سوري، مضطر. أنا كمان لازم أكلم مكتب اجر-عربية.	آسف ، علي أن أفعل ذلك . ويجب أن أطلب مكتب لتأجير السيارات .
افتح شنطتك لو سمحت. دى حبوب دوا، مش كده؟	افتح حقيبتك , من فضلك . هذه حبوب دواء ، أليس كذلك ؟
هاوصل الفندق يوم تمنتاشر سبتمبر.	سأصل الفندق في الثامن عشر من سبتمبر .
المنطقة على اليمين.	المنطقة على اليمين .
ملايين من الناس بيزورو الاضرحة الشهيرة اول ايام السنه للعبادة .	ملايين من الناس تزور الأضرحة المشهورة في الصلاة الأولى من العام .
ممكن اخد صورة؟	هل يمكنني أن التقط بعض الصور ؟
ديه فيزا و رقمها اربعة تسعة صفر تمانية واحد خمسة واحد اتنين تلاته سته سبعة سبعة سته صفر صفر اربعة .	إنها فيزا ورقمها : أربعة تسعة صفر ثمانية واحد خمسة واحد اثنان ثلاثة ستة سبعة سبعة ستة صفر صفر أربعة .
إسمي ساتو.	اسمي ساتو .
أنا حاجز. وده رقم تأكيد الحجز.	من فضلك انتظر حتى يتم إجلاسك .
بيقولوا الأنفلونزا منتشرة هناك.	لقد أكلنا كثيرا .
كسرت الزهرية و انا مش قاصد .	لقد كسرت الزهرية بسبيل الخطأ .
كنت حابب اقعد بأقل من ماية وتمانين دولار.	يجب أن لا تكون طويلة . خمسة عشر دقيقة في الأغلب .
دة شكله كويس. يكلف أد إيه؟	عذراً .
أقدر أساعدك. أنت عايز فيتامين سى؟	أريد أن ألغي حجزي .
أنا عايز أعمل تشك-آوت دلوقتي. ممكن تاخد شنطي تحت؟	أريد القيام بتسجيل الخروج الآن . هل لك أن تنزل أمتعتي ؟
عاوز أرجع الفلوس.	أريد أن استرجع المال .
طوكيو زيرو تلاتة أربع تسعات أربعة خمسة ستة سبعة.	لقد فهمت . أعتقد أنني أستطيع أن استعرضهم جميعاً خلال ساعة واحدة .
آسف، كلهم متأجرين. عايز تغطية إضافية؟	آسف , لقد تم تأجيرها جميعا . هل تريد الحصول على تغطية إضافية ؟
عايزين قهوة بعد العشا، من فضلك .	نريد قهوة بعد العشاء ، من فضلك .
عليك انك تجرب فندق اتش او فندق سي .	"ربما عليك أن تجرب فندق "" إتش "" أو "" سي "" ."
أنا هعمل بأى حاجة عندك.	أرني إياها , من فضلك .
إنت ممكن تمشي. مشي بس ورا العلامات.	بوسعك أن تمشي . ما عليك إلا اتباع الإشارات .
أنا جعان.	إني جائع .
عاوز أرجع دي.	أريد أن ارجع هذه .
اعذرني. هو طريق أمانات الشنط أنهو؟	عفواً . أية طريق يؤدي إلى الحقائب التي تخلفت ؟
لازم ابعد عن الاكل اللي فيه سكريات .	يجب أن أتجنب الطعام المحتوي على سكر .
انا خلصت اكل . لو سمحت شيل الصينية .	لقد انتهيت من وجبتي ، من فضلك ارفع الصينية .
أقفل و حأرجع أكلمك .	أغلق الآن وسوف اتصل بك مرة أخري .
اطلع عالسلالم ديه و امشي ورا العلامات .	انزل هذه السلالم واتبع الاشارة .
ممكن تقولوي كود التليفون الدولي لليابان؟	هلا أخبرتني بالرقم الكودي للاتصال باليابان ؟
عايز الحزام .	أريد حزاماً .
بتتصل بمين؟	إلى من تتحدث في الهاتف ؟
نفسى اتسدت.	لم يعد لي شهية .
حقيقي. دي المرة التانية بالنسبة لنا من ساعة ما زرنا هنا وإحنا عرسان في شهر العسل.	حقا . هذه ثاني مرة بالنسبة لنا منذ جاءنا هنا لقضاء شهر العسل .
أنا عندى أوضة جاهزة ليك فى جراند أوتيل. ممكن تروح هناك؟	هل ترغب في زيارة مكان بعينه ؟
لو مؤاخذة، هو فيه مكتبة قريب من هنا؟	أنها هدية . هل يمكنك أن تقوم بلف هذه الهدية لي .
ممكن تبعت ديه لليابان؟	هل تستطيع إرسال هذه إلى اليابان ؟
تمام. أنا هتأكد إن شنطك هتكون هنا.	إنه جميل حقاً . يجب أن تأتي وتزور وقتاً ما .
إزاي أروح هناك بالمترو؟	كيف يسعني الذهاب إلى هناك بالمترو ؟
