بتقدر تنزلني عند أوتيل الهيلتون، لو سمحت؟	هل يمكنك أن تغير هذه الفاتورة التي بخمسين دولار إلى عشر فواتير كل واحدة بخمسة دولارات ؟
الاجهزة الكهربائية واجد رخيصة، بس الاكل ومصاريف السكن واجد عالية.	الأجهزة الكهربائية رخيصة جداً , لكن مصاريف الأكل والسكن مرتفعة جداً .
أنا عندي تلاتة أطفال.	عندي ثلاثة أطفال .
عاوز واحد نفس ده ده، لو سمحت.	أريد نفس الشيء ، من فضلك .
تتصل بيه بكرة الصبح زي ما وعدت؟	هل يمكنك الاتصال به في صباح الغد كما وعدت ؟
مابغي هالغرفة. عندك شي احسن؟	لا أريد هذه الغرفة . هل لديك غرفة أفضل منها ؟
شطبنا فعلا .	لقد نفد منا للتو .
عندك وقت؟	هل عرفت الموعد ؟
حبيت خدمة الترحيب بالشامبانيا بعد ما نركب. بصحتك.	هل علي أن أحصل على التأمين ؟
ده مشوار مشي كتير؟	هل هي مسافة طويلة للمشي ؟
إيه هي المعالم اللي على الطريق؟	ما هي النقط الإشارية التي بالطريق ؟
أه، إنت تقدر تقف فى أى محطة بين هنا وشيكاجو.	لدينا مقاس ثمانية فقط الآن .
ما بتوقع هاي السكينة نظيفة. بتقدر تجيبلي وحدة تانية؟	ليس ضرورياً بعد توقف الألم .
ممكن تكبس كبسة التصوير؟	دعنا نذهب لتناول شراب .
عطني ستيك لحم الخنزير هذي، بس مابغيه متين جذي.	أعطني قطعة لحم الخنزير هذه ، ولكن ليس بسمك تلك .
ابغي احول كم ين ياباني للدولار الامريكي.	أريد تحويل الين الياباني إلى دولار أمريكي .
بدي أبعت هاي الشناط لطوكيو، لو سمحت.	هذا كل شيء لهذا الحين . بكم أدين لك ؟
من مخرج الفلم؟	من مخرج الفيلم ؟
طوكيو صفر ثلاثة اثنين اربعة ستة صفر خمسة سبعة تسعة.	طوكيو صفر ثلاثة اثنان أربعة ستة صفر خمسة سبعة تسعة .
لم تنزل بالسلم تحت، هتلاقي المكتب على طول.	استقل المسعد هابطا ، وستجد المكتب هناك مباشرة .
اي نوع صوص؟	أي نوع من الملابس ؟
أنا عاوز شعرى يتظبط زى ما كان.	أنا مدبرة منزل .
رجلي بتوجعني.	قدمي تؤلمني .
مين المصصمين بتوعك؟	من المصممون ؟
انا عايز هامبرجر، بطاطس محمرة و ليموناده .	أريد هامبورجر وبطاطس مقلية وعصير ليمون .
تبغي قهوة او شاهي بعد الاكل؟	أتريد قهوة أم شاياً بعد الوجبة .
إزاي أروح هناك؟	كيف أصل إلى هناك ؟
ممكن آخد اسمك لو سمحت؟	ممكن أعرف اسمك من فضلك ؟
من وين بقدر اشتري بطاقة تلفون؟	أود بعض الأدوية لعسر الهضم .
ممكن تقوللي ازاي اعمل مكالمة تليفون؟	هل لك أن تخبرني كيف أجرى مكالمة تليفونية ؟
ممكن تديني تخمين عن التكلفة؟	هل لك أن تعطيني تقديراً بالتكلفة ؟
انا من طوكيو .	أنا من طوكيو .
بشكرك من كل قلبي.	أود الحصول على واحدة كبيرة .
قديش عمر بنتك؟	من فضلك أخبريه أنت يامادا قد اتصل .
هو ده نهاية الانحدار؟	ذلك الحد الأدنى للسعر .
ابغي غرفة مزدوجة، لو سمحت.	أريد غرفة مزدوجة ، من فضلك .
لازم نفهمه.	يجب أن نفهمه .
ممنوع السباحة هني؟	ألا يسمح بالسباحة هنا ؟
تمام، بس مش البينشات المكشوفة. حر أوى النهاردة.	إنها مبهرجة جدا .
يصير احجز خمس كراسي مع بعض في نفس الصفة؟	هل يمكن أن أحجز خمسة مقاعد في الصف نفسه .
اروح الصالون مرة كل ثلاث شهور.	أنا أذهب إلى مركز التجميل مرة كل ثلاثة أشهر .
ممكن اساعد بأى طريقة؟	هل يمكنني المساعدة بأي وسيلة ؟
كم مرة لازم اقول لك نفس الكلام؟	كم مرة يجب علىّ أن أعيد هذا الأمر على مسامعك ؟
تذكرة واحده، من فضلك .	تذكرة واحدة , من فضلك .
لأ، مش رحتش لنيويورك .	لا , لم أذهب إلى نيويورك .
ضربة كويسة . بس برا .	نعم ، عندي كرتونتان .
عجبتني خدمة الترحيب بشامبين عقب ما نركب. خلني اشرب بصحتك.	أحب هذه الخدمة بتقديم شامبانيا للتحية بعد الإقلاع . دعني أشرب فى صحتك .
عايز أشتري حاجة من الحاجات المميزة اللي عندك.	أريد أن أشتري اثنين من بضائعكم الإقليمية المميزة .
غير غرفتي، لو سمحت. ريحتها غريبة.	بدّلوا غرفتي ، من فضلكم . فهي تنبعث منها رائحة غريبة .
هى في الاوكازيون دلوقتي؟	هل يسري التخفيض الآن ؟
بدي غلاية مي.	شكراً يا سيدي .
آخد المترو منين؟	أين أجد مترو الأنفاق ؟
بتقدر تضيق هاد البنطلون؟	أنا على الطريق السريع الأول ثمانين بالقرب من مخرج بيركيلي .
مافي فوط صغيرة واجد.	لا يوجد ما يكفي من قماش الحمام .
ممكن انكم تدوني خصم؟	هل يمكن أن تعطني خصماً .
عندكم شويه نضاف؟	هل عندكم أي منها نظيف ؟
انا واجد عطشان. كاس كبير، لو سمحت.	أشعر بعطش شديد . أريد كوباً ضخما ، من فضلك .
هه. صباح الخير بتوقيتك. أوكي.	دعني أري ذلك ، نعم ـ اليوم يوجد غذاء خاص سوف يقدم سريعاً .
ايوه، عندنا تسعة و تسعين صنف وجبات .	نعم ، عندنا تسعة وتسعين نوعاً من الوجبات الخفيفة .
وين الصيدلية؟	أين الصيدلية ؟
انا اقول حلق.	أحبذ حلق .
عايز الغي ميعادي مع مستر ايه .	أود إلغاء موعدي مع السيد إيه ؟
ما عملتش تليفونات .	لم أجر أي مكالمات تليفونية .
ممكن نستنى تربيزة؟	هل لنا أن ننتظر مائدة ؟
انتي حامل؟	هل أنت حامل ؟
حاخد اوضه بخمستاشر دولار .	سآخذ غرفة غرفه بخمسة عشر دولارا .
قميصي معرق.	قميصي رائحته عرق .
"لسه عندك تذاكر ""بيج ريفر"" النهاردة بليل؟"	هل مازال معك تذاكر إلى بيج ريفر لهذه الليلة ؟
من فضلك عايز كورس اقدر اخلصة في اسبوع .	من فضلك اعطني تصريحاً سارياً لمدة أسبوع .
فيه سوق قريب من هنا؟	هل يوجد سوق بالقرب من هنا ؟
غيرلي اوضتي، من فضلك .	غيـّـر غرفتي , من فضلك .
انت واجد طيب.	أنت لطيف جداً .
الطرف الثاني على الخط.	الطرف الآخر على الخط .
هاخد تلتمية جرام من ده.	سآخذ ثلاثمائة جرام من هذا .
ممكن تنزلي شنطي عالساعة سبعة الصبح؟	هل يمكن أن تحضر أمتعتي أسفل عند السابعة صباحاً ؟
واحد من مية.	هل يمكننا ترك أشياءنا ما عدا الأشياء القيمة في الحافلة ؟
ممكن تقوللي لما نوصل، لو سمحت؟	هلا أخبرتني عندما نصل إلى هناك ؟
مش ضروري بعد ما الوجع خلص .	ليس ضرورياً بعد توقف الألم .
لازم اروح السفارة الياباني .	لابد أن أتجه إلى السفارة اليابانية .
مسامحة بس في غلط في الفاتورة.	أخشى أن يكون هناك خطأ في الفاتورة .
متى نهائيات دوري السلة الامريكي للمحترفين؟	متى نهائيات الدوري الوطني لكرة السلة ؟
ايوة، انت لازم تشرب مشروب على الاقل.	من فضلك سجل اسمك قبل تسعة صفر تسعة صباحا .
فين بتخطط تتفسح في البلد ديه؟	ما الأماكن التي خططت لزيارتها في هذا البلد ؟
الوحيدة اللي باقية عندنا لليوم هي جولة المدينة. الباقي كلهم في الليل.	الجولة الوحيدة الباقية لليوم هي جولة المدينة . كل الجولات الأخرى هي جولات ليلية .
هي ما تفهم انجليزي كلش.	إنها لا تفهم الإنجليزية مطلقا .
شو الماركات اللي عندك؟	يا له من شيء غريب . إنه يبدو كطبق طائر في السماء .
احد حاول يدخل. شاب ملثم، اظن.	حاول أحد الأشخاص دخول الشقة . مجرم شاب على ما أظن .
تقدر تستخدم التصريح في كل القطارات.	يسعك استخدام هذه التذكرة لكافة القطارات .
ابغي اسوي حجز حق جولة سياحية، لو سمحت.	أود أن أعمل حجز لجولة ، من فضلك .
ابغي اروح اوبرا. وين تنعرض؟	أريد الذهاب إلى دار أوبرا . أين تقام حفلاتها ؟
هذاك الفندق فوق التل له طلة حلوة على المدينة، صح؟	هذا الفندق على قمة التل له منظر جميل على المدينة , أليس كذلك ؟
دول سبعين دولار.	هذه سبعون دولار .
عطني بوكك.	اعطني محفظتك .
عايز احجز ميعاد عالساعة عشرة الصبح .	أريد تحديد موعد في العاشرة صباحاً .
عايزبن اوضه بواجهه بحرية .	نريد غرفة تطل على الشاطئ .
اكيد، و ادي المسطرده .	بالتأكيد ، ها هي عجينة الخردل .
من فضلك حطه فى شنطة غسيل وسيبه هناك.	هل يمكن أن ترسلها إلى عنواني في اليابان عن طريق بريد الطرود الدولي وتحصل الثمن من هناك ؟
والله ودي، بس انا واجد مشغول حالياً.	أود ذلك , ولكنني مشغول الآن .
اي. كنا واجد مشغولين امس، بس اليوم المكان ميت. متى تطير طيارتك؟	بالتأكيد . كنا مشغولون للغاية أمس ، بيد أن المكان خاو اليوم . متى ستقلع طائرتك .
أنا عايز وقت أكتر عشان أشحن.	أريد مزيد من الوقت لكي أجهز حقائبي .
كراسينا بعاد عن بعض.	أريد هذه .
متى تخلص جولة الباص؟	متى بالتقريب ستنتهي جولة الحافلة ؟
ممكن نشوف ابواك جلدية؟	هل يمكننا أن نلقي نظرة على حافظات جلدية ؟
نص لتر ميلد، لو سمحت.	قدح جعة خفيفة ، من فضلك .
لو اشتريت دة كمان، دة هيعمل كمية من غير رسوم جمركية.	يبدو أن كاميراتي كسرت . هل يمكنك إلقاء نظرة عليها ؟
إنت مخطط إنك تبدأ تبيع منتجاتك في أمريكا؟	هل تخطط للبدء في بيع منتجاتك في الولايات المتحدة ؟
المتحف فاتح اليوم؟	هل المتحف مفتوح اليوم ؟
كلهم طيبين الحمدلله، شكراً.	جميعهم في صحة جيدة , شكراً لك .
فيه عندك اكل مش حراق او مشطشط؟	ألا يوجد طعام متبل وليس حارا جدا ؟
باكل هني.	سأتناول طعامي هنا .
بغيت اسوي جيك اوت. غرفة ميتين وستة وثلاثين.	أريد أن أغادر . الغرفة رقم اثنان ، ثلاثة وستون .
معايا حوالي الفين و خمسميت دولار بالين الياباني .	يوجد لدى حوالي ألفي وخمسمائة دولار بالين الياباني .
الساعة ثمان في الليل-ليش وايد سفر برع؟	إن الساعة بالفعل هي الثامنة مساءاً ، فلماذا لا تزال مضيئة بالخارج هكذا ؟
ممكن أطلب كوباية خمرة؟	هل لي أن أطلب كأس نبيذ ؟
هذي شريط فيديو سجلته حق رفيجي.	هذا هو شريط الفيديو الذي سجلته لصديقي .
هو لازم أرجع أعمل تأكيد تاني؟	هل يجب على أن أقوم بإعادة تأكيد للحجز .
هالجولة فيها زيارة حق برج سيرز؟	هل تشمل هذه الرحلة زيارة لبرج سيرز ؟
اتوقع انو مبالغ فيه .	أعطني تعليمات .
على الساعة ثمان.	حوالي الساعة الثامنة .
مفروض ادفع عربون؟	هل أدفع مبلغا مقدما ؟
لازم اسوي تأمين.	إنني أحتاج إلى شراء بوليصة تأمين .
العشرة دولار رح يكفو بالتكسي؟	أعاني بشكل مزمن من الربو .
بوصل على الساعة اربع المسا.	سأكون هناك في حوالي الرابعة بعد الظهر .
ممكن اوراق بمقاس الأوراق القانونية تدخل؟	هل يناسب ورق مقاس ثمانية ونصف في ثلاثة عشر بوصة .
لف شمال لما تعدى كوبرى المشاه.	اتجه يساراً بعد أن تجتاز كوبري المشاة هذا .
خلي قصتي نازلة، لو سمحت.	اجعل قصة الشعر تتدلى لأسفل , من فضلك .
عاوز شوية بنطلونات.	أريد عدد من البنطلونات .
ابغي اكلم مرشدنا. ممكن تخبرني شلون اتصل؟	أريد الاتصال بمرشدنا . هل لك أن تدلني كيف أجري اتصالاً ؟
شتعرف عنه؟	ماذا تعرف عنه ؟
عايز شامبو للقشرة .	أريد مستحضر ضد قشرة الشعر .
كاكاو، لو سمحت.	شيكولاته من فضلك .
بدي شنتة كيلي لون احمر نفس ستايل هاي.	أرغب في بعض السجق ، من فضلك .
آسف، سيد شيمادا سيد رسل طالع.	أنا آسف يا سيد شيمادا , السيد راسل في الخارج ؟
إحنا لازم نروح هناك تاني مع بعض.	أي من هذه الأحذية للبيع ؟
ابغي اجرب اكل ايطالي.	أريد أن أجرب بعض الطعام الإيطالي .
حأعيد تصميم المطبخ .	إنني أعيد تخطيط المطبخ ؟
بلوزتي فيها شق. تقدر تخيطه لي، لو سمحت؟	هناك قطع في بلوزتي . أتساءل هل يمكنك أن تخيطيه لي ، من فضلك ؟
تسعين دولار لتذكرة اتجاه واحد. كاش و لا بطاقة؟	هل لديك هذا بلون احمر ؟
الجنينة القومية دى إسمها إيه؟	حدث مؤخراً انتشار في خبراء الطعام ، أليس كذلك ؟
حطهم عدل وفي مكان سهل ينشاف.	ثبتها جيدا ، وفي مكان ظاهر .
احنا انترسنا.	لقد أكلنا كثيرا .
هذي الأمتعة من رحلة جيه إيه إل صفر واحد؟	هل هذه هي حقائب الرحلة جال صفر واحد ؟
يصير احجز غرفتين فرديتين بدال مزدوجتين؟	هل يمكن أن أحجز حجرتين لفردين بدلا من حجرة واحدة مزدوجة ؟
ممكن كولا، لو سمحت؟	هل يمكن أن أخذ كولا ، من فضلك ؟
رحلتي بتاعة خطوط اليونايتد واحد زيرو تلاتة يوم عشرة مارس.	رحلتي يو إي واحد صفر ثلاثة في العاشر من مارس .
أنا عايز على الأقل نص ساعة عشان أجهز شنطي.	احتاج نصف ساعة على الأقل لإعداد حقائبي .
انا مع اهلي، عشان جذي ماقدر اعطيك رقم غرفتي.	إني مع أسرتي . ولذا لا يسعني أن أعطيك رقم غرفتي .
جيزبرقر وبطاطس.	أريد سندويتش برجر بالجبن ومقليات .
عندك سجل بالمكان اللي استخدمتهم فيه؟	هل لديك سجل بمكان استخدامك لهم ؟
ده بس لو بتاعك، حضرتك. ههههه، أنا بهزر معاك.	ما هو نظام الاسترداد ؟
من فضلك وريني انا فين عالخريطة ديه .	من فضلك أرني أين أنا على هذه الخريطة .
امشي علطول طوالي من غير ما تحود لحد ما توصل لفندق هوب.	استمر في الاتجاه المستقيم حتى تصل إلى شارع هوب .
ممكن أجر معدات غطس؟	هل أستطيع تأجير أداة للتنفس أثناء السباحة ؟
ما بحصل شي جذي في اليابان. بشتريه.	لن أجد شيئا مثل هذا في اليابان . سوف اشتريها .
عادي تسأل اذا في احد ممكن ياخذ رحلة متأخرة؟	هل يمكنك أن تسأل عن إمكانية ركوب طائرة تالية ؟
محفظة فيها مية دولار وبطاقتين إئتمان.	هذه آخر إضافة لنا لخط التعبئة . نحن نعبء حوالي ستمائة صندوق كل يوم .
خليلي القصة تنزل لتحت، لو سمحت.	هل يمكنك أن تخبرني كيف أذهب إلى هناك ؟
خدمة الغرف، لو سمحت. غرفة رقم ألف وخمسطعش.	خدمة الغرف ، من فضلك . رقم الغرفة هو عشرة خمسة عشر .
في حمام في المحطة.	في غرفة انتظار بالمحطة .
هو ممكن آخده أسرع؟ عشان أنا محتاجه بأسرع وقت ممكن.	هل يمكنني أن استلمها أسرع ؟ لأنني احتاجها في أسرع وقت ممكن .
اي، في حد ادنى شراب واحد.	نعم , يوجد مشروب على الأقل .
بالآخر ما حبيت اللون. ممكن أرجع هاد؟	لقد أمضيت وقتاً ممتعاً اليوم .
شنطتي باظت خالص.	لقد أتلفت حقيبتي .
لا، الصراحة، بسبب الاسعار المرتفعة، لازم اعيش في بيتي في كوينز واللي ياخذ ساعتين روحة ورجعة.	لا . في الحقيقة بسبب ارتفاع الأسعار ، يتعين علي أن أعيش بالمنزل القائم بمنطقة كوينز ويتطلب الأمر أن أسافر بالقطار في رحلة تستمر ساعتين .
اديني محفظتك.	اعطني محفظتك .
بياخد يوم كامل. المرشد هايكون هنا عشان ياخدك الساعة تسعة الصبح.	إنها تستغرق يوماً كاملاً . مرشد الدولة سيكون هنا ليأخذنا في تمام الساعة التاسعة صباحاً .
ابغي شامبو حق الشعر العادي.	أريد شامبو للشعر العادي .
التذكرة ديه لسه شغاله؟	هل ما زالت هذه التذكرة متاحة ؟
صح. صج بستانس اذا شفته مرة ثانية.	هذا صواب . سأتمتع حقاً برؤيته مجدداً .
ياريت.	هل لديكم مرشد ذو خبرة ؟
يا بتصلحه يا بتبدله، لو سمحت.	فقدت حقيبتي .
نبغي طاولة في الزاوية.	نرغب في مائدة في الركن .
كلهم بصحة كويسة. شكرا ليك.	جميعهم في صحة جيدة , شكراً لك .
لو سمحت أطلب تاكسي الساعة أتنين بعد الضهر.	من فضلك استدعي سيارة أجرة في الساعة الثانية ظهراً .
لو سمحت عدل خطة بعد الظهر.	من فضلك عدل خطة بعد الظهر ؟
عندك اتوبيس للمطار؟	هل لديك حافلة إلى المطار ؟
بوابة الصعود مالتك رقمها سبعطعش.	بوابة ركوبك الطائرة رقم سبعة عشر .
بتقدر تحكيلي تكلفة هاي المكالمة؟	لم تعجبني هذه الحجرة . هل من الممكن أن أرى حجرة أخرى ؟
عندك خريطة للشارع؟	هل لديك خريطة للشوارع ؟
عندك ساعة جيب؟	هل لديكم أية ساعات للجيب ؟
طبق المحار بتاعنا خفيف نوعا ما.	طبق المحار الخاص بنا خفيف إلى حد ما .
ليش هيك صار؟	خمسة وثمانين بنساً .
شرايك بقهوة؟	ما رأيك في بعض القهوة ؟
وبعدين، خططك إيه لبكرة؟	إذن ، ما هي خططك بالنسبة لباكر ؟
البسه في اليسار؟	هل ارتديها إلى اليسار ؟
عامل الصيانة قرب يوصل.	من فضلك . دُلني على مطعم معقول يهيئ جواً جميلا .
عندي فلوس حق الأكل حق ثلاثة أيام.	لدي ما يغطي ثمن الوجبات لمدة ثلاثة أيام نقدا .
عايز أأجر مركب بموتور .	أود أن أؤجر قارب بمحرك .
عموما، إي يعني ممتاز، بي، جيد، سي، مقبول، دي، ضعيف، إف، راسب و آي، مش كامل. بعض المدارس بتسخدم زائد وناقص مع الحروف.	عموماً فإن (أ) يعني ممتاز ، و(ب) يعني جيد ، و(ج) يعني عادي ، و(د) يعني ضعيف ، و(هـ) يعني فشل ، و(و) يعني ناقص . وتضيف بعض المدارس علامة الناقص والزائد إلى هذه الحروف .
ممكن آخد كولا، من فضلك؟	هل يمكن أن أخذ كولا ، من فضلك ؟
وانا اشكرك. مع السلامة.	وشكرا . أتمنى لك يوماً سعيدا .
اهلا. أتفضل أقعد.	هالوا . تفضل بالجلوس .
حاس حالي مش منيح . بقدر اثني كرسيي ؟	واحد كوكاكولا صغير من فضلك .
عشرين دولار في الأول.	عشرون دولاراً مقدماً .
يعني إن الفيلم ممكن مايكونش مناسب للأطفال تحت خمستاشر. فالأهالي يبقوا بيقرروا إذا كانوا هيسمحوا للأطفال تشوف الفيلم.	هذا يعني أن الفيلم ربما يكون غير مناسباً للأطفال تحت سن الخامسة عشر . لذلك فإن الآباء بحاجة إلى الأخذ بعين الاعتبار إذا ما كانوا سيدعون الأطفال يشاهدون الفيلم .
هذي غرفة ستمية وواحد.	هذه غرفة رقم ستة صفر واحد .
اي. هذي هو الكاونتر حق رحلة طيران يونايتد رقم ثمانمية وعشرين؟	نعم . هل هذه هي الطاولة الصحيحة للخطوط الجوية المتحدة رحلة ثمانية اثنين صفر ؟
نقدر نستريح هني، اذا تبغي.	إذا كنت تودّ ، بإمكاننا الاستراحة هنا .
ادي رخصة سواقتي الدوليه .	ها هي رخصة قيادتي الدولية .
شو التذكار التقليدي من هاوااي؟	عندما تصل هناك أسأل شخص آخر ، من فضلك .
عندكم خرايط للطريق؟	هل لديك خرائط للطرق ؟
انا بأسأل ان كان عندك تذاكر بتتباع في يوم العرض.	ترى ، هل لديكم أية تذاكر تُباع في يوم العَرْض ؟
شنو الاماكن الزينة للزيارة؟	أين الأماكن الجميلة التي يمكنني زيارتها ؟
عايز احطه في صندوق ايداع امن .	أود أن أضع ذلك في صندوق ودائع آمن .
هاخد بولة آيس كريم جوز هند في بسكوته، لو سمحت.	سآخذ ملعقة كبيرة من آيس كريم جوز الهند فوق مخروط بسكويت ، من فضلك .
انا اخدت قزازة العصير، بس ما اخدتش الباقي .	استلمت زجاجة عصير ولكني لم أحصل علي أي باقي .
هسألك بعد ما اتفرج.	هل لك أن تساعدني في الحصول على تذاكر .
عاوز بسكوت .	أريد بعض البسكويت .
لو سمحت ارسل هذي مسجل. بكم كامل؟	من فضلك أرسل هذا مسجل . كم التكلفة الإجمالية ؟
فين متحف مونيه؟	أين متحف مونت ؟
سيداتي وسادتي، في رحلتنا اليوم، عندنا مضيفين يتكلمون ياباني وممكن التعرف عليهم من دبابيس الأعلام اللي يلبسونها. اذا تعرف احد يحتاج مساعدة في اللغة، خبرنا.	سيداتي سادتي ، لدينا على متن رحلتنا اليوم مضيفين يتحدثون اليابانية يمكن التعرف عليهم من خلال الشارة التي يلبسونه . إذا كنت تعرف أي شخص يريد مساعدة في الترجمة ، من فضلك دعنا نعرف .
صج وجبة عجيبة.	يا لها من وجبة طيبة .
بلليل بعد بكره .	مساء بعد غد .
اي، بس بنطلب رسوم للتوصيل.	أجل ، ولكن نطلب منك رسم التوصيل .
هي أول سفرة الي لباريس.	أغلقت على المفتاح بداخل الغرفة .
التوصيل ببلاش في اي محطة من محطاتنا.	النعاس في أي من محطاتنا مجاناً .
في الباص بس في سواق، بدون كرندل.	ليس هناك إلا سائق في حافلة , من غير تبَّاع .
من فضلك ادي الشراب ده لأبنك، جرعة واحدة، بعد كل وجبة .	من فضلك أعط طفلك هذا الدواء الشراب , جرعة واحدة بعد كل وجبة .
ابغي دراي رد، لو سمحت.	أريد الصبغ باللون الأحمر من فضلك .
ممكن مكالمة تصحيني الساعة ستة الصبح.	من فضلك قم بالاتصال لإيقاظي غدا في الساعة السادسة صباحا .
كنت عايز كتاب تلوين.	هل أحصل على تعويض إذا لم تجدوا حقيبتي ؟
حبعتلك نسخة. لو سمحت اكتبلى عنوانك هنا.	سأرسل لك نسخة . رجاء اكتب عنوانك هنا .
ممكن توريني هذي، لو سمحت؟	هل يمكنك أن تريني هذا من فضلك ؟
ممكن أبدل البوت ده بواحد أصغر؟	هل أستطيع استبدال هذا الحذاء ذو الرقبة بواحد اصغر ؟
الحمدلله عجبك. خذته بتخفيض من مركز إيه بي سي التجاري.	أنا سعيد لأنك أحببتها . لقد حصلت عليها عبر صفقة بيع في محل متعدد الاقسام ايه بي سي .
مش مهم، على كل حال، لو سمحت خذني للقرية الصينية، رح احاول الاقيه لحالي .	هل يوجد ملعب تنس بالقرب من هنا ؟
ممكن المينيو؟	هل لي بقائمة طعام ؟
إدخل. لو سمحت حطه على الترابيزة هناك.	هل من الممكن أن أتلقي مكالمة إيقاظ في الساعة السابعة صباحا ؟
من فضلك خد ده لموقف عربيات الاجرة .	من فضلك خذ هذا إلى موقف التاكسيات .
على الشمال، لو سمحت.	هل أستطيع أن أطلب بيتزا كبيرة بالجبن ؟
أشكرك . اتمتع بأقامتك .	شكرا لك . استمتع بإقامتك .
فندق طوكيو. ممكن اساعدك؟	فندق طوكيو . هل من مساعدة ؟
أنا هامشي دلوقتي. ممكن تبعتلي شيال، من فضلك؟	إنني راحل الآن ، هلاً أرسلت الحمال من فضلك ؟
فاتورة، لو سمحت.	الفاتورة من فضلك .
ممكن اشوف الكبوس اللي في الواجهة، لو سمحت؟	هل لي أن أري تلك القبعة المعروضة في الفاترينة , من فضلك ؟
ايوه، و عرض الدولفين جميل جدا .	نعم ، والدلافين جميلة جداً .
شكرا. قديش هدول الكفوف؟	كم تبلغ رسوم هذه الخدمة ؟
ممكن آخد خريطة للمنحنى، من فضلك؟	أريد خريطة للمنحدر من فضلك .
عايز كارت بدل اللي ضاع. أقدر آخده إمتى؟	أريد بطاقة استبدال . متى يمكنني الحصول عليها ؟
اكا واحد.	هنا واحد .
روح دغري، لو سمحت .	هل أستطيع تناول غذائي الآن ؟
عايز حاجه خفيفة .	أريد شيئاً خفيفاً .
عندك مانع لو قعدت هنا؟	هل تمانع في جلوسي هنا ؟
لو سمحت تجيب الفطار بتاعى على أوضتى الساعة سبعة بكرة الصبح.	هل تحب الذهاب إلى المَرْقص ؟
طيب ليش؟	هل رأيت ذلك ؟
يصير ادفع الفرق من التذكرة اللي عندي؟	فقط هلا بإمكاني أن أسدد الفرق من التذكرة التي توجد لدي ؟
من فضلك قوللي فين أقرب صيدلية.	أخبرني من فضلك أين أقرب صيدلية .
ممكن تمسح الترابيزة، لو سمحت؟	هل من الممكن أن تنظف المنضدة من فضلك ؟
لو سمحت عطني دوا حق الزكام.	من فضلك أعطني دواء للبرد .
بدي إياك تعملها أقصر بإنش واحد من هون.	أريد بعض الطماطم , من فضلك .
هذي لشيكاغو؟	هل هي لشيكاغو ؟
ما في كهربا.	سوف أعاود مرة ثانية بالباقي لك .
رقم التأكيد مالي خمسة ستة سبعة كيو إل آر.	رقم تأكيدي هو خمسة ستة سبعة كيو ال أر .
من الصبح.	إنه واسع جداً عليّ . أرني مقاساً أصغر من فضلك .
هالقطار يروح سيده إدنبره؟	هل هذا القطار يتجه مباشرة إلى إدنبره ؟
اللون ده منتشر الأيام دي.	هذا اللون مرغوب هذه الأيام .
عندي حجز حق ليلتين.	لقد حجزت لليلتين .
فرجيني واحد لصبية.	أنا حساس للمضادات الحيوية .
من فضلك إدينى دة.	هل ستبحث في مطعمك عن كيس نقودي ؟
اه، يا غالي. انا مادركتش انه انا لسة معايا دولز.	حفلة لأربعة ، الساعة السابعة والنصف الليلة . ما الاسم الذي تسميه لها ؟
